2622,2696,2696,2299,2653,2236,2622,2648,2696,2696,2696,2622,2696,2528,2620,2595,2446,2467,2406,2511,2696,2460,2697,2696,2696,2134,2696,2236,2602,2648,2523,2696,2648,2236,2696,2696,2696,2134,2696,2622,2696,2696,2511,2229,2523,2622,2696,2299,2299,2696,2236,2467,2299,2697,2467,2696,2460,2697,2446,2198,2648,2697,2696,2696,2460,2460,2595,2595,2696,2332,2446,2523,2525,2229,2528,2525,2198,2696,2696,2696,2595,2668,2677,2696,2697,2229,2533,2696,2229,2602,2696,2696,2511,2620,2696,2696,2332,2523,2696,2528
2300,2477,2400,2300,2300,2290,2300,2300,2300,2300,2300,2180,2180,2400,2300,2400,2180,2311,2378,2300,2300,2290,2290,2300,2316,2300,2300,2400,2300,2300,2300,2300,2520,2300,2300,2400,2300,2300,2429,2300,2290,2290,2300,2300,2300,2400,2300,2529,2300,2304,2300,2300,2300,2520,2300,2300,2477,2300,2180,2300,2290,2180,2300,2300,2300,2180,2300,2300,2180,2560,2300,2300,2300,2300,2300,2300,2505,2300,2300,2300,2300,2400,2300,2300,2300,2300,2300,2290,2400,2300,2300,2300,2320,2300,2300,2480,2300,2300,2300,2300
2696,2134,2264,2428,2696,2198,2332,2455,2264,2332,2332,2696,2332,2332,2332,2332,2472,2264,2696,2264,2232,2198,2492,2264,1947,2264,2067,2134,2428,2134,1947,2134,2472,2525,2205,2447,2622,2067,2332,2492,1947,2696,2332,2643,2264,2332,2264,2236,2264,2264,2390,2198,2377,2264,2134,2264,2696,2569,2684,2696,2236,2650,2696,1933,2696,2232,1947,2332,1947,1933,2622,2302,2067,2621,2622,2332,2332,2332,2264,2264,2696,2313,2264,2264,2134,2198,2205,1947,2067,2379,2198,2264,2205,2378,2432,2533,2134,2264,2134,2332
2180,2226,2300,2290,2165,2088,2088,2180,2180,2088,2088,2004,2180,1639,2180,2232,2180,2004,2180,2180,2088,2180,2088,2290,2290,2292,2290,2011,2088,2180,2232,2180,2180,2180,2226,2180,2180,2165,2088,2088,2290,2180,2180,2180,2180,2290,2313,2011,1639,2088,2180,2300,2004,2280,2300,2180,2232,2280,2088,2290,1639,1639,2165,2180,2004,2180,2088,2180,2004,2292,2290,2280,1639,1639,1639,2180,2180,2290,2180,2165,2088,2011,2290,2011,2300,2290,2088,2280,2011,2088,2011,2290,2180,2231,2180,2004,2011,2180,2180,2088
1947,2067,1947,1947,1947,1933,1933,1933,1933,1947,1933,1947,1958,1958,1958,1933,2190,1933,1947,1947,1958,1933,1933,1933,1958,1958,1958,1933,2332,1958,1947,2142,1958,2300,1947,2190,1947,1947,1947,1947,1947,1933,1947,2332,2190,2142,2190,1947,1947,1947,1958,1947,1947,1933,1947,2190,1933,2232,2142,1933,2067,1947,1947,1947,1947,1947,1958,1933,1933,1947,1947,1958,1933,1933,1958,1947,2190,2190,1933,1947,1947,1947,1947,1947,1947,1947,1947,1933,2190,1958,1933,1933,1933,2190,1933,2235,1947,1947,1947,2190
2004,2088,2004,2004,1639,1639,2088,1639,2088,2004,2004,2004,2004,2088,2004,1981,1639,1639,2088,2004,2004,2004,2011,2004,2004,1639,2004,2004,2004,1639,1981,1639,1639,2004,2004,2004,2004,2004,2004,2004,2084,2088,2004,2004,2004,1639,2004,2084,2004,2004,2088,1639,2004,2004,1639,2004,1639,2004,2004,2004,1639,2004,2011,2004,1639,2004,1639,1639,2004,2011,1639,1639,2011,1639,2004,2004,2004,1639,2004,2004,2004,1639,1639,2004,2088,2004,2004,2004,2004,1639,1639,2004,2004,2011,2004,2004,2004,1639,2004,2004
1933,1947,1933,1933,1933,1933,1785,1933,1933,1933,1785,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1785,1933,1933,1933,1933,1933,1958,1933,1933,1933,1933,1933,1933,1933,1933,1933,1785,1933,1933,1933,1933,1933,1785,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933,1933
2004,1811,2004,2004,2004,1904,1878,2004,2004,1878,1878,2004,2004,2004,1909,2004,1881,2004,1831,2004,2004,2004,2004,1878,1909,1945,2004,2004,1909,1639,1945,2004,2004,1755,2004,1958,1755,2004,1831,2004,2004,2004,2004,1878,2004,2004,2004,2004,1878,1909,2004,1909,2004,2004,1787,1878,2004,2004,1909,1878,1945,1878,2004,1811,1904,2004,1811,1878,1811,1831,1881,1881,1878,2004,2004,1831,1909,2004,1811,1878,2004,1878,2004,1878,1878,1878,1878,2004,1878,2004,2004,2004,2004,1878,1904,1755,1878,2004,2004,1639
1785,1785,1785,1905,1785,1933,1785,1933,1785,1785,1785,1785,1933,1785,1785,1785,1785,1785,1785,1785,1905,1905,1785,1785,1932,1785,1785,1785,1909,1933,1785,1785,1785,1785,1785,1785,1785,1933,1909,1785,1785,1785,1785,1905,1909,1909,1933,1932,1785,1785,1905,1785,1933,1909,1909,1785,1905,1905,1785,1785,1909,1933,1785,1933,1905,1905,1785,1785,1785,1785,1785,1785,1933,1785,1785,1785,1785,1909,1785,1909,1933,1785,1785,1785,1785,1785,1785,1785,1785,1933,1785,1785,1909,1933,1785,1933,1785,1785,1909,1933
1878,1878,1909,1878,1878,1878,1878,1811,1878,1878,1811,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1811,1878,1811,1878,1878,1811,1878,1878,1909,1878,1811,1878,1878,1811,1878,1878,1811,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1811,1878,2019,1811,1811,1811,1878,1878,1878,1878,1878,1909,1811,1811,1811,1878,1811,1878,1811,1878,1811,1878,1811,1878,1811,1811,1811,1878,1878,1878,1878,1878,1878,1878,1878,1878,1878,1811,1811,1811,1878,1811,1878,1878,1878,1878,1811,1811,1811,1878
