2700,2700,2699,2638,2699,2699,2699,2517,2478,2699,2598,2699,2699,2697,2702,2658,2702,2699,2699,2620,2699,2700,2702,2107,2439,2658,2630,2699,2699,2699,2560,2702,2699,2699,2702,2699,2699,2428,2498,2700,2699,2699,2699,2699,2329,2700,2699,2702,2107,2273,2293,1991,2700,2699,2702,2699,2702,2697,2699,2700,2699,2077,2700,2630,2700,2439,2490,2699,2699,2700,2699,2699,2699,2329,2699,2699,2699,2700,2265,2699,2699,2699,2478,2700,2699,2484,2293,2699,2699,2428,2699,2699,2566,2699,2699,2699,2560,2675,2700,2478,2484,2699,2265,2699,2699,2700,2606,2699,1991,2616,2699,2699,2699,2699,2699,2699,2484,2699,2699,2699,2439,2329,2699,2699,2506,2565,2329,2699,2700,2560,2647,2699,2560,2699,2699,2675,2107,2565,2560,2699,2571,2699,2699,2647,2699,2699,2574,2699,2699,2574,2699,2699,2699,2699,2077,2699,2699,2699,2699,2606,2699,2490,2107,2699,2702,2414,2699,2638,2329,2699,2699,2560,2699,2579,2699,2699,2702,2484,2699,2699,2620,2549,2560,2699,2077,2616,2439,2699,2699,2702,2702,2699,2620,2699,2699,2700,2428,2571,2498,2614
2206,2512,2253,2405,2114,2477,2600,2484,2600,2456,2382,2600,2336,2600,2450,2600,2345,2600,2600,2490,2600,2433,2360,2588,2553,2700,2435,2600,2276,2600,2600,2539,2600,2458,2500,2600,2510,2600,2600,2600,2206,2600,2206,2440,2360,2600,2405,2456,2276,2476,2253,2345,2600,2691,2600,2659,2699,2600,2699,2458,2497,2600,2512,2456,2440,2435,2446,2396,2417,2474,2600,2460,2450,2398,2510,2454,2700,2600,2360,2510,2695,2433,2502,2667,2445,2600,2676,2600,2450,2563,2600,2600,2399,2600,2655,2345,2300,2405,2512,2360,2618,2600,2600,2206,2454,2512,2450,2699,2600,2600,2600,2440,2114,2600,2591,2600,2435,2600,2527,2600,2699,2702,2420,2497,2600,2600,2253,2433,2600,2500,2497,2114,2510,2699,2600,2502,2539,2600,2600,2450,2425,2529,2510,2600,2600,2600,2600,2576,2539,2600,2600,2454,2336,2500,2600,2450,2336,2299,2600,2663,2553,2600,2476,2600,2510,2260,2685,2405,2512,2576,2512,2300,2399,2405,2699,2600,2675,2557,2497,2577,2497,2456,2512,2396,2600,2405,2253,2399,2206,2276,2588,2484,2456,2405,2553,2502,2600,2699,2600,2276
2600,2496,2502,2329,2077,2439,2556,2276,2293,2077,2600,1991,2556,2265,2478,2506,2405,2077,2502,2502,2428,2444,2484,2618,2484,2077,2600,2061,2293,2107,2482,2428,2534,2565,2692,2061,2428,2699,2420,1991,2330,2537,2377,2473,2484,2334,2428,2496,2107,2701,2029,2417,2460,2107,2329,2444,2699,2265,2468,2293,2329,2253,2329,2334,2478,2329,2329,2334,2482,2409,2541,2420,2506,2490,2375,2444,2334,2482,2600,2077,2110,2428,2497,1991,2560,2468,2421,2421,2469,2447,2498,2444,2428,2329,1991,2107,2460,2372,2107,2444,2458,2253,2478,2061,2254,1991,2460,2329,2439,2276,2273,2447,2433,2444,2497,2107,2580,2439,2468,2107,2478,2565,2541,2600,2276,2407,2510,2330,2478,2293,2502,2409,2278,2656,2265,2397,2330,2565,1991,2329,2439,2375,2478,2490,2397,2398,2498,2428,2439,2405,2329,1991,2377,2276,2375,2444,2559,2375,2621,2783,2268,2506,2397,2407,2394,2473,2428,2029,2077,2439,2265,1991,2394,2330,2529,2466,2552,2375,2329,2077,2428,2540,2061,2077,2490,2552,2334,2478,2498,1991,2409,2575,1991,2029,2439,2354,2559,2110,2497,2330
2253,2310,2399,2458,2206,2264,2114,2286,2617,2206,2206,2420,2206,2253,2237,2496,2409,2349,2347,2366,2409,2395,2206,1924,2395,2435,2473,2399,2165,2253,2271,2435,2405,2510,2114,2517,2359,2342,2399,2336,2405,2104,2257,2417,2114,2399,2480,2237,2382,2334,2253,2299,2253,2450,2328,2246,2206,2253,2405,2345,2334,2165,2454,2576,2445,2114,2336,2257,2445,2206,2405,2440,2410,2328,2206,2366,2409,1924,2345,2443,2206,2450,2433,2410,2237,2345,2454,2120,2405,2206,2387,2104,2409,2405,2359,2345,2104,2271,2405,2206,2206,2480,2543,2360,2445,2104,2174,2454,2362,2114,2206,2336,2336,2445,1953,2687,2399,2396,2577,2405,2206,2336,2253,2452,2360,2345,2377,2396,2521,2473,2482,2458,2365,2415,2360,2396,2345,2490,2319,2104,2417,2653,2440,2396,2336,2253,2271,2440,2396,2377,2336,2487,2336,2338,2114,2491,2108,2569,2319,2120,2345,2299,2396,2391,2253,2206,2330,2330,2405,2330,2399,2206,2310,2237,2435,2336,2417,2399,2284,2576,2237,2537,2707,2120,2253,2353,2174,2165,2120,2310,2510,2319,2104,1953,2271,2490,2480,2206,2174,2578
2473,2279,2428,1712,2393,2271,2107,2125,2435,2271,2444,1712,1991,2107,2029,1991,1991,2295,2377,2077,1991,1991,2541,2107,2077,2596,2253,2271,2265,1980,2303,2330,2061,2260,2110,2393,2000,2061,2287,1712,1991,2278,2107,2377,2214,2310,2231,2231,2061,2061,2303,2293,1991,2108,2278,2077,2077,2000,1991,2231,2271,2253,2077,2110,2294,2334,2077,1991,2294,2651,2265,2310,2271,1991,2293,2226,2253,2377,2293,1980,2052,2052,1991,2265,2004,2278,2278,2353,2201,2201,2279,2246,1991,2321,1991,2271,2271,2107,2107,2029,2219,2286,2330,2121,2077,2348,2107,2077,1980,1991,2354,2107,2000,2322,2375,2231,2029,2278,2077,1991,2399,2444,2293,2271,1991,1991,2107,2375,2375,2090,2110,1991,1991,1991,2231,2240,2231,2077,2029,2400,1991,2156,1991,1991,2029,2410,2329,2125,2384,2061,1991,2238,1991,2393,2278,2377,2061,2253,1991,2300,1980,2246,2276,2000,2310,1991,2278,2278,2029,1991,2061,2226,2278,2125,2286,1991,1991,2110,2310,2268,2077,2334,2090,2409,2187,2463,2077,1991,2265,2329,2393,2309,2231,1991,1991,2077,2405,2293,2409,2061
2165,2206,2206,2206,2349,2206,2174,2253,2120,2237,2365,2068,2287,2206,2206,2293,2253,2146,2404,2237,2174,2206,2287,2111,2120,2312,2206,1953,2206,1895,2120,2206,2174,2206,1895,2170,1924,1953,2206,2284,2246,1953,2120,2365,2336,2206,2287,2310,2445,2206,2330,2213,2314,2206,2206,2237,2295,2336,2104,2120,2237,2146,2104,2068,2206,2108,1924,2206,1953,2104,2271,2111,2377,2206,2108,2206,2165,2206,2213,2454,2206,2319,2154,2206,2174,1953,2206,2174,2146,2108,2104,2165,2104,2165,2206,2154,1895,2319,2396,1913,2219,2253,2177,2206,1895,2253,1953,1924,2120,2206,2312,2282,2213,2246,1895,2165,2146,2224,1895,2436,2165,2143,2284,2336,2206,2224,2154,1913,2170,2120,1895,2108,1953,2271,2206,2177,2154,2206,2154,2174,2206,2253,1895,2206,2588,2206,2206,2206,2206,2068,1953,2399,2124,2293,2293,2253,2206,2177,1953,2206,2165,2439,2174,2114,2336,1924,2143,2206,2068,1953,2206,1953,2174,2120,2349,2223,2146,1895,2174,2206,2206,2104,2555,2104,2146,2018,2174,1895,2120,2206,2302,2206,2206,2018,2108,2104,1924,2206,2253,2174
2110,1991,2061,1991,1991,2426,1991,2182,2220,1980,2109,2220,1991,2160,1980,1991,2213,1980,1991,1991,2029,2160,1980,1991,2107,2213,1991,1712,1980,1980,2110,2077,1991,1991,1991,1991,1712,1991,1991,1991,2313,1971,1971,1762,1991,1712,2464,2107,2000,2163,2273,1991,2029,2090,1991,2407,1991,2108,1980,1712,1991,2076,1991,1712,1991,2458,1991,2008,2061,1991,2286,1991,2061,2160,1712,2061,1991,2077,1712,2061,1991,1980,2124,2441,2000,2086,2336,2219,1991,2331,1991,2287,2178,1712,2110,1980,2077,1991,1712,2000,1991,2029,1991,1991,1991,1991,1991,2324,2061,1980,1991,1991,2061,1991,2077,1980,2108,2000,1980,2271,1980,2000,1712,1712,1991,1991,2231,1991,2061,1971,1991,1991,1980,1980,1991,2061,2000,1712,2152,1980,1991,1991,2029,1712,2110,1991,1991,1934,1762,1991,1980,1991,2300,2602,1991,1991,1975,1991,1991,1712,2110,1991,1991,1991,2090,2090,1980,1980,1991,1712,1712,1980,2000,1980,1991,1991,1712,2061,1991,1991,1980,2306,2379,2110,2289,2155,2298,1991,1980,1991,1991,1712,1991,2029,1991,2613,1991,2213,1980,1712
2206,1953,2206,2253,1895,1895,2120,1895,2255,1895,1895,2206,1953,1895,2206,1953,2104,1895,2158,1953,1970,1953,1953,2174,2206,2120,1895,2234,1924,1953,2231,2253,1895,2206,2366,2280,2206,1895,2120,2244,2206,1895,2124,2070,2206,2154,2206,2120,1953,2213,1953,2104,1895,1895,2104,1895,2005,2271,1953,2060,1953,1924,2060,1895,2206,1953,2219,1924,1895,1924,2143,2221,2108,1895,2152,1895,1895,2154,2174,2154,2518,1895,1953,1895,2206,2206,1998,1953,1953,2174,2206,2120,1924,1953,2005,1953,2001,2174,1895,2206,1895,1953,2206,2206,2158,1924,1895,2120,2371,2174,2174,1953,2313,1953,2120,2425,2174,2206,2206,2206,1895,1924,2177,2355,2165,2206,1953,2120,2206,2120,2246,1895,2252,2154,2206,1895,2206,2206,1895,1953,2178,1924,2433,2177,1953,1895,1998,1895,2206,1953,1913,2177,2206,2206,2246,1953,2646,1953,1953,2070,2293,2120,2060,1953,2120,2206,1953,2154,1953,2206,2104,1953,2206,2328,2124,1953,2206,2244,1924,1924,1970,1953,1953,2206,1924,2206,1953,2206,1953,2206,1953,1895,2206,1895,2206,1895,1953,2206,2142,2237
1991,1980,1980,2249,1712,2544,1980,1980,1762,1980,1712,2510,2061,1712,1980,1712,1712,1712,1712,1980,1991,1712,2090,1991,1980,1934,2000,1712,1980,2325,2658,1934,1712,1980,1980,1712,1712,1712,1712,1712,1980,1991,1980,2000,1980,1712,1991,1712,1712,1980,1712,2000,2583,1980,2285,1980,2000,1762,1991,2000,1991,1712,1999,2000,1712,1991,1712,1980,1712,2249,1991,1991,1991,1712,1980,1712,1991,1991,1712,2285,1980,2000,1980,1991,1981,2160,1980,2077,2110,1980,1712,1712,1980,2005,1980,1712,2160,1712,1712,1980,2278,1712,1991,1712,1980,1712,1980,2384,2000,1762,1980,1980,2000,1991,2335,1712,1991,1712,1712,1998,2000,1991,1991,1971,1980,1712,2134,1712,1980,1980,2367,2007,2304,1991,1712,1991,1712,1980,1712,1980,1980,1712,1712,2029,1991,2160,2313,1991,1991,2005,1980,1934,1712,1712,2273,1980,1712,2110,2000,2000,2177,1991,1980,2029,2160,1712,2024,1712,1980,2007,1991,1980,1934,1980,1712,1991,1712,1981,1991,1712,1980,2000,2000,1712,1712,1712,2000,1980,1991,1712,2029,1991,1712,2000,1991,1980,1712,1981,1712,1712
1895,1895,1953,2493,1895,2401,2357,1895,1895,2177,1895,1895,1895,1895,1953,2329,1953,1895,1953,1895,1895,1953,2104,1953,2189,1924,1895,1895,1953,1895,2060,1895,1895,1895,1953,1895,1895,1895,1924,1895,1895,1953,2120,1953,1895,1895,1953,2177,2384,1895,1924,1953,1924,2338,2070,2206,2206,1953,1895,1895,1924,2287,1895,1953,1895,1895,2206,1895,1895,1953,2174,1895,1953,1908,1953,1895,1924,1924,1895,1924,2265,1953,1814,2338,1953,2008,1895,1895,2206,1895,1895,1953,1953,2218,1953,2409,1895,1895,1895,1895,1814,1924,1953,1895,1895,1895,1924,1895,1895,1895,1924,2271,2118,1953,1895,1895,1895,1895,2402,2158,1953,1895,2051,1953,1895,1895,1895,1895,2177,1895,1895,1895,1953,1895,1924,1895,2060,1895,1895,1895,1924,1953,2582,1895,1895,1953,2256,1895,1953,1895,1908,1895,1924,1953,1924,1895,2206,1895,1924,1924,2001,1814,1953,1895,1924,2002,2206,1953,1895,2206,1895,1895,1998,1814,1953,2060,1895,1895,2070,1953,1953,1953,1895,1895,1895,1895,1924,1895,1895,2206,1895,1895,1895,1924,1924,1953,2060,1895,1895,2372
