2664,2697,2703,2697,2697,2697,2563,2697,2697,2664,2701,2697,2697,2697,2697,2697,2697,2697,2697,2705,2697,2697,2446,2705,2697,2697,2697,2697,2697,2697,2351,2697,2697,2351,2697,2705,2697,2697,2705,2697,2563,2705,2664,2446,2351,2705,2697,2697,2697,2653
2686,2672,2400,2560,2400,2697,2568,2400,2400,2400,2400,2400,2400,2558,2400,2400,2400,2400,2311,2400,2400,2597,2311,2558,2597,2400,2400,2311,2400,2400,2311,2400,2416,2597,2400,2311,2400,2627,2697,2400,2400,2400,2400,2400,2400,2311,2546,2400,2400,2400
2483,2697,2697,2639,2480,2483,2697,2480,2480,2480,2697,2697,2697,2697,2697,2697,2697,2697,2480,2504,2552,2504,2615,2480,2480,2697,2697,2616,2697,2697,2480,2616,2480,2480,2660,2552,2697,2697,2697,2480,2697,2620,2666,2525,2480,2504,2697,2615,2400,2480
2400,2291,2416,2416,2311,2453,2400,2400,2572,2311,2400,2311,2291,2400,2311,2311,2608,2311,2400,2311,2291,2400,2697,2291,2311,2311,2286,2311,2400,2400,2311,2400,2400,2311,2475,2400,2286,2400,2400,2311,2400,2311,2311,2400,2311,2627,2311,2311,2400,2286
2291,2352,2291,2482,2480,2291,2697,2697,2400,2482,2542,2625,2629,2480,2291,2480,2432,2480,2480,2291,2291,2352,2432,2480,2291,2480,2432,2480,2480,2432,2480,2291,2291,2480,2697,2291,2480,2480,2480,2432,2400,2480,2480,2432,2697,2697,2480,2480,2528,2480
2385,2311,2291,2286,2286,2291,2286,2311,2385,2286,2311,2286,2311,2286,2311,2291,2286,2311,2311,2311,2291,2286,2291,2291,2286,2311,2697,2311,2286,2286,2291,2286,2311,2311,2286,2311,2543,2311,2291,2291,2291,2311,2311,2400,2697,2286,2311,2311,2311,2286
2400,2432,2291,2432,2291,2291,2400,2291,2480,2432,2480,2400,2399,2480,2419,2291,2291,2399,2291,2400,2432,2432,2432,2291,2419,2291,2400,2291,2291,2291,2432,2432,2432,2306,2432,2291,2432,2480,2480,2491,2432,2543,2432,2400,2291,2432,2432,2432,2432,2432
2286,2291,2286,2311,2286,2286,2291,2291,2215,2291,2291,2291,2286,2286,2291,2291,2286,2286,2286,2161,2291,2291,2291,2264,2286,2291,2215,2291,2440,2161,2291,2264,2330,2440,2215,2652,2161,2286,2286,2291,2286,2286,2286,2291,2557,2286,2286,2291,2286,2291
2432,2432,2306,2291,2291,2291,2291,2291,2306,2297,2432,2297,2291,2477,2285,2291,2306,2291,2291,2306,2291,2291,2291,2291,2399,2291,2291,2635,2432,2297,2432,2432,2540,2291,2291,2291,2291,2291,2291,2432,2306,2399,2291,2330,2480,2291,2291,2285,2291,2291
2238,2291,2291,2286,2286,2215,2291,2291,2286,2291,2291,2161,2291,2291,2215,2286,2286,2161,2215,2286,2161,2215,2728,2291,2215,2291,2286,2215,2291,2215,2286,2291,2238,2215,2291,2286,2574,2215,2161,2291,2286,2291,2291,2161,2238,2161,2291,2286,2440,2477
2291,2291,2382,2519,2291,2291,2291,2291,2306,2297,2423,2291,2432,2291,2291,2306,2306,2291,2291,2291,2495,2296,2382,2291,2291,2291,2291,2432,2291,2285,2291,2291,2291,2291,2291,2432,2285,2291,2432,2306,2291,2306,2291,2291,2290,2297,2432,2291,2291,2634
2291,2161,2187,2161,2215,2286,2215,2215,2215,2215,2215,2161,2291,2288,2291,2215,2291,2291,2359,2286,2291,2215,2291,2291,2291,2238,2291,2215,2291,2291,2215,2291,2291,2291,2286,2161,2291,2215,2215,2291,2291,2291,2215,2215,2351,2291,2291,2291,2643,2286
2291,2291,2291,2291,2291,2432,2291,2291,2306,2432,2306,2291,2363,2306,2591,2291,2291,2291,2291,2688,2291,2291,2170,2499,2306,2291,2291,2297,2291,2306,2306,2306,2291,2291,2291,2432,2291,2306,2291,2290,2503,2291,2291,2291,2291,2290,2291,2291,2291,2297
2291,2286,2286,2215,2291,2215,2488,2291,2291,2291,2291,2291,2286,2291,2161,2291,2286,2291,2291,2291,2215,2291,2215,2291,2215,2616,2291,2286,2291,2327,2215,2291,2215,2215,2215,2351,2291,2215,2291,2291,2291,2215,2215,2215,2215,2559,2291,2215,2291,2291
