2629,2618,2700,2543,2604,2360,2629,2700,2360,2360,2688,2688,2445,2688,2607,2548,2513,2548,2629,2360,2700,2513,2604,2550,2604,2310,2700,2550,2431,2170,2607,2607,2700,2543,2289,2604,2618,2548,2700,2170,2360,2543,2445,2597,2607,2700,2360,2170,2536,2548,2310,2289,2597,2543,2607,2360,2638,2289,2550,2360,2700,2513,2536,2638,2513,2310,2310,2483,2700,2536,2170,2543,2431,2700,2310,2513,2170,2618,2513,2513,2700,2289,2483,2536,2543,2513,2445,2700,2548,2289,2513,2310,2310,2310,2548,2289,2310,2647,2310,2445
2315,2207,2416,2267,2351,2267,2432,2351,2261,2207,2290,2472,2416,2472,2472,2290,2296,2290,2315,2436,2500,2399,2245,2436,2351,2455,2407,2489,2267,2550,2550,2267,2290,2416,2500,2489,2213,2315,2407,2315,2455,2261,2432,2351,2468,2407,2207,2296,2407,2290,2550,2351,2261,2612,2500,2472,2245,2296,2432,2245,2207,2213,2500,2290,2296,2399,2261,2351,2456,2585,2213,2267,2207,2296,2399,2416,2304,2500,2245,2472,2213,2213,2213,2304,2261,2261,2500,2436,2213,2261,2267,2207,2315,2336,2207,2267,2432,2207,2296,2207
1900,2049,2318,2160,2046,2245,2245,1900,2311,2311,1900,2310,2245,2314,1900,2161,2046,2002,2310,2314,2318,2049,2161,2292,2049,2161,2310,2318,2245,2365,2318,2304,2271,2245,2318,2318,2292,2318,2304,2046,2271,1900,2310,2002,2304,2304,2245,2046,2160,2161,2318,2313,2321,2318,2313,2304,2310,2160,2046,2271,2310,2318,2321,1900,2271,2002,2046,2311,2321,2318,2318,2318,2161,2046,2002,2362,2292,2049,2049,2310,2161,1900,2160,2318,2310,2318,1900,1900,2049,2318,2002,2292,2331,2046,2318,2271,2161,2362,1900,2304
2130,1847,2124,2184,2076,2130,1847,1977,2184,2130,2185,2130,2063,2076,1933,2124,1977,1933,2207,2184,2063,1977,2140,1977,2130,1882,2184,2041,1977,2184,2130,1847,2124,2130,2130,2184,2130,2207,1933,2130,2183,2199,2184,1882,2124,2207,2041,2130,2184,1882,1933,1882,2140,2130,2130,2130,2063,2207,2184,2184,2130,1979,1882,1933,2041,2063,1977,2130,1933,2130,2041,2130,2076,2130,2041,2041,2130,2130,2184,2041,2184,1977,2207,2184,2130,2207,1882,2184,1977,1847,2130,2130,2124,2166,2124,2063,2130,1847,2063,2041
1990,1741,1990,2046,1931,1741,2046,2046,1990,2049,2049,1990,1741,2011,1741,1990,2046,2049,2046,1741,2049,1741,1990,1741,1990,1990,1796,2007,2011,1741,1990,2007,2046,1896,1990,2007,1990,2046,1931,2046,2049,2046,2046,1931,2046,2049,2039,2039,2049,2046,1990,1990,1931,2049,1796,1896,2046,1741,1931,2046,1990,1741,2049,1990,1796,2046,2046,1990,2046,2039,1796,1990,1990,1990,1990,1741,2007,2049,2046,1990,1990,1990,1896,2046,2046,1990,1741,1990,1990,2046,1741,1896,1990,1990,2046,1990,2046,1896,2046,1896
1882,1882,1882,1882,1968,1882,1882,1882,1882,1882,1882,1802,1765,1968,1802,1803,1765,1802,1802,1803,1765,1803,1803,1882,1882,1802,1882,1882,1882,1882,1882,1882,1882,1882,1882,1765,1802,1882,1882,1882,1996,1882,1803,1882,1882,1765,1803,1931,1882,1803,1882,1882,1882,1765,1802,1882,1882,1882,1765,1882,1882,1882,1996,1882,1882,1882,1882,1765,1882,1765,1765,1765,1882,1882,1882,1802,1882,1882,1882,1882,1951,1765,1882,1882,1765,1882,1882,1802,1882,1882,1882,1931,1882,1882,1882,1882,1802,1882,1882,1882
1972,1741,1831,1627,1741,1771,1972,1741,1741,1874,1874,1741,1972,1931,1755,1874,1874,1741,1931,1874,1874,1990,1755,1972,1831,1627,1990,1874,1874,1755,1627,1874,1874,1755,1990,1990,1755,1931,1627,1941,1879,1941,1831,1800,1931,1874,1931,1741,1972,1874,1941,1741,1627,1741,1990,1896,1990,1741,1741,1874,1800,1771,1627,1874,1831,1755,1990,1755,1972,1972,1972,1755,1755,1931,1800,1874,1874,1972,1874,1874,1771,1831,1741,1771,1896,1771,1831,1972,1874,1927,1874,1874,1874,1972,1931,1927,1972,1931,1874,1800
1803,1803,1718,1803,1765,1718,1803,1803,1718,1765,1718,1718,1718,1765,1765,1803,1718,1718,1765,1803,1718,1718,1765,1718,1765,1718,1718,1718,1765,1821,1718,1718,1718,1765,1718,1803,1718,1803,1718,1765,1718,1718,1803,1765,1718,1718,1803,1765,1882,1718,1765,1765,1765,1718,1765,1803,1718,1765,1765,1718,1718,1765,1803,1765,1718,1765,1803,1765,1765,1882,1718,1765,1877,1803,1765,1718,1765,1765,1765,1765,1718,1718,1765,1718,1765,1765,1718,1718,1803,1765,1718,1803,1718,1803,1765,1718,1765,1718,1765,1765
1533,1627,1627,1620,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1620,1627,1627,1620,1627,1627,1627,1627,1627,1627,1627,1627,1627,1620,1627,1627,1627,1627,1620,1627,1620,1627,1627,1620,1620,1627,1627,1627,1627,1627,1627,1627,1627,1627,1620,1874,1627,1627,1533,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1533,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1620,1533,1627,1627,1620,1533,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1627,1533,1620,1627,1627
1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1658,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1654,1654,1718,1718,1718,1718,1718,1658,1718,1718,1718,1718,1718,1654,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1658,1718,1658,1718,1718,1718,1718,1718,1718,1718,1658,1654,1718,1658,1718,1718,1658,1718,1718,1718,1718,1718,1654,1718,1718,1654,1718,1718,1718,1718,1718,1718,1718,1718,1718,1718,1654,1718,1718
