2590,2703,2590,2703,2703,2619,2703,2175,2703,2527,2703,2527,2703,2703,2564,2703,2358,2703,2581,2687,2703,2703,2708,2703,2430,2608,2703,2708,2703,2703,2175,2609,2631,2703,2619,2703,2703,2703,2581,2703,2703,2175,2703,2703,2703,2175,2657,2175,2581,2703,2175,2657,2703,2527,2703,2703,2703,2703,2652,2703,2703,2657,2703,2608,2590,2703,2358,2703,2703,2608,2590,2703,2703,2703,2581,2652,2590,2631,2703,2703,2703,2703,2703,2527,2703,2430,2703,2703,2175,2703,2703,2703,2703,2619,2631,2703,2631,2175,2609,2687
2384,2234,2689,2050,2517,2430,2384,2342,2597,2384,2517,2526,2430,2384,2513,2279,2305,2050,2357,2703,2384,2279,2384,2050,2670,2392,2564,2234,2573,2384,2234,2279,2608,2666,2305,2526,2425,2384,2502,2050,2425,2670,2384,2392,2656,2050,2492,2614,2425,2305,2279,2234,2651,2384,2502,2573,2540,2606,2526,2384,2279,2469,2384,2492,2425,2305,2425,2614,2384,2384,2357,2384,2703,2384,2050,2384,2392,2564,2469,2279,2430,2384,2425,2467,2279,2345,2430,2651,2357,2279,2619,2426,2692,2384,2392,2614,2342,2573,2425,2670
1845,2342,2191,2325,2175,2175,2175,2175,2320,2175,2354,2175,2175,2175,2175,2191,1943,2175,2175,2323,2430,2191,2387,2175,2394,2361,2277,2175,2355,2191,2446,2175,2175,2151,2167,2210,2175,2067,2175,2067,1845,2274,2167,1845,2175,2387,2175,2175,2151,1943,2151,2175,2387,2175,2175,2175,2191,1845,2191,2175,2175,2175,2175,2175,2175,2175,2205,1943,2175,2191,2175,2175,1943,2175,2210,2167,2175,2191,2179,2175,2175,2277,2191,2175,2175,2175,2175,2191,2358,2274,2151,2313,2175,2175,2067,2325,2175,2175,2387,2191
2126,1925,2317,2050,2050,1925,2126,2364,2050,2126,2050,2297,2050,2050,2249,2050,2153,2297,2070,1999,2075,1883,2297,2231,1925,2279,1925,2223,1925,2050,1925,2170,2010,2277,2031,1842,2171,2153,2126,2050,2050,2050,2253,2126,2146,1883,2229,1925,2333,1925,2223,2050,2384,2070,1999,1784,1925,1842,2297,1925,1999,1925,2050,1784,1925,2050,2050,1925,1842,2010,2227,2050,1842,2229,1925,2170,2146,1999,2384,1883,2132,2223,2050,2344,1784,2165,2075,2146,2384,1999,2223,2010,1925,2126,1999,2050,2132,1925,2229,2050
1733,1845,2032,1845,1845,1845,2240,2144,1845,2285,1733,2191,2132,1845,2067,2142,1845,1845,2127,1845,1845,2162,1845,2146,2191,1845,1845,1845,2136,1928,2142,1943,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,2327,1845,1845,1928,2023,1733,2132,1845,2136,1845,2191,2142,1943,1943,1845,2087,2191,2136,2191,2023,1845,1845,1928,2136,1928,1845,1943,1845,1943,1845,1733,1845,1845,1845,1943,2032,1845,1733,2023,2127,1845,1845,2175,2047,1943,1943,1845,2146,1845,1943,2118,1845,1845,2118,1845,2132,1943
1842,1925,1925,1925,1784,1925,1784,1925,1925,1784,1925,1784,1925,1925,1925,1925,1925,1992,1925,1925,1925,1925,1925,2223,1925,1925,1925,1840,1784,1925,1842,1784,1925,1925,1784,1925,1925,1784,1925,1925,1992,1883,1925,1925,1925,1925,1925,1925,1784,1883,1925,1925,1925,1925,1925,1883,1925,1925,2050,1925,1925,1883,1925,1925,1925,1925,1883,1883,1925,1925,1925,1925,1840,1925,1925,1784,1925,1925,1925,1784,1784,1925,1925,1925,1925,1925,1925,1925,1925,1925,1883,1883,1925,1925,1925,1925,1925,1784,1784,1925
1845,1845,1845,1845,1845,1733,1733,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1733,1845,1733,1845,1845,1845,1845,1845,1845,1845,1845,1845,1733,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1733,1845,1845,1845,1845,1845,2299,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1817,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1733,1845,1845,1845,1845,1845,1845,1845
1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1813,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1856,1925,1856,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925
1845,1845,1845,1845,1845,1845,1845,1770,1845,1845,1845,1752,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1752,1845,1845,2144,1845,1845,1845,1845,1770,1845,1845,1845,1845,1845,1845,1845,1845,1845,1770,1845,1845,1845,1845,1845,1845,1845,1845,1770,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1752,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845,1845
1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1888,1925,1925,1925,1925,1925,1925,1925,1888,1925,1925,1888,1925,1925,1925,1925,1925,1925,1925,1925,1925,1888,1925,1925,1925,1925,2120,1925,1888,1925,1925,1925,1925,1888,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1888,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1888,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1925,1888,1925,1925,1925,1925,1925
1845,1845,1845,1845,1770,1845,1845,1770,1770,1845,1845,1845,1770,1770,1845,1845,1770,1770,1845,1845,1845,1845,1845,1770,1770,1845,1845,1845,1845,1845,1770,1770,1770,1770,1845,1770,1845,1845,1845,1845,1845,1770,1770,1770,1845,1845,1835,1845,1845,1845,1845,1770,1835,1770,1770,1845,1845,1845,1770,1845,1845,1845,1845,1770,1845,1770,1770,1845,1845,1770,1845,1770,1845,1845,2257,1845,1845,1845,1770,1770,1845,1845,1770,2104,1845,1845,1770,1845,1845,1845,1845,1845,1845,1770,1845,1770,1845,1845,1770,1770
1888,1888,1888,1888,1888,1888,1888,1888,1888,1925,1888,1888,1888,1888,1888,1888,1925,1888,1925,1925,1888,1888,1888,1888,1888,1925,1888,1888,1888,1888,1888,1888,1888,1925,1925,1888,1925,1888,1888,1888,1925,1925,1888,1888,1888,1925,1925,1888,1888,1925,1888,1772,1888,1888,1888,1888,1925,1925,1772,1888,1888,1888,1888,1888,1925,1888,1888,1772,1888,1888,1888,1888,1925,1925,1888,1888,1925,1925,1888,1888,1888,1888,1888,1888,1925,1888,1888,1888,1925,1888,1888,1888,1888,1925,1888,1925,1888,1925,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
1888,1888,1888,1888,1888,1888,1750,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1791,1888,1888,1888,1888,1888,1791,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1791,1888,1791,1888,1888,1888,1888,1888,1791,1888,1750,1888,1888,1888,1750,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1750,1888,1888,1888,1888,1888,1888,1791,1888
1770,1758,1770,1770,1770,1669,1770,1770,1770,1770,1669,1770,1669,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1758,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1669,1669,1770,1770,1770,1770,1669,1770
1888,1888,1874,1888,1888,1739,1888,1760,1888,1828,1888,1888,1888,1888,1888,1888,1888,1874,1888,1888,1888,1888,1621,1860,1888,1888,1888,1888,1874,1888,1888,1888,1760,1888,1874,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1621,1888,1888,1888,1888,1739,1888,1874,1860,1888,1888,1888,1860,1888,1888,1874,1888,1739,1888,1888,1888,1888,1888,1888,1888,1860,1828,1760,1888,1888,1888,1860,1888,1888,1888,1888,1888,1621,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1621,1888,1888,1760,1888,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,2157,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1883,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1970,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1975
2059,1718,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1793,1888,1888,1888,1888,1888,1888,1888,1855,1855,1888,1888,1888,1888,1888,1888,1793,1888,1855,1888,1888,1888,1888,1718,1793,1888,1888,1888,1718,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1855,1888,1888,1888,1888,1888,1888,1888,1888,1888,1855,1888,1888,1888,1718,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1793,1888,1888,1888,1718,1888,1888,1888,1888,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,2135,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1875,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
1888,1888,1888,1872,1888,1888,1888,1888,1888,1888,1758,1888,2220,1888,1888,1888,1888,1888,1888,1888,1888,1888,1758,1888,1888,1888,1888,1888,1758,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1872,1888,1888,1888,1758,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1758,1888,1888,1888,1888,1758,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
1888,1888,1888,1888,1888,1884,1888,1884,1888,1888,1888,1888,1888,1888,1888,1884,1888,1888,1888,1888,1888,1888,1888,1863,1888,1888,1888,1888,1859,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1859,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1863,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1884,1888,1888,1884,1888,1884,1888,1888,1888,1888,1888,1859,1888,1888,1888,1863,1888,1888,1888,1859,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1859,1888,1888,1888,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,2076,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1872,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
1817,1888,1888,1888,1776,1888,1888,1888,1755,1888,1888,1888,1888,1888,1888,1888,1888,1755,1888,1888,1880,1888,1888,1888,1888,1888,1755,1888,1755,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1776,1888,1880,1888,1880,1888,1888,1888,1888,1888,1888,1817,1888,1888,1888,1880,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,2185,1888,1888,1888,1888,1776,1888,1888,1888,1888,1888,1888,1888,1888,1755,1888,1817,1888,1888,1776,1888,1888,1888,1888,1888,1888,1880,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1751,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,2156,1743,1770,1770,1770,1770,1770,1770,1770,1770,1751,1770,1770,1770,1770,1770,1830,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1743,1770,1770,2007,1770,1770,1743,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
1888,1888,1888,1888,1888,1888,1821,1888,1888,1888,1888,1888,1702,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1665,1888,1888,1888,1888,1888,1888,1702,1888,1888,1888,1821,1888,1888,1888,1702,1888,1924,1702,1888,1888,1888,1888,1888,1888,1825,1888,1702,1888,1702,1888,1888,1888,1888,1888,1702,1888,1888,1888,1888,1888,1821,1888,1888,1888,1888,1888,1888,1888,1821,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1702,1888,1888,1888,1702,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1637,1637,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1637,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1637,1637,1770,1770,1770,2056,1770,1770,1637,1770
1888,1888,1888,1888,1702,1888,1888,1888,1876,1888,1888,1888,1888,1888,1888,1888,1888,1833,1888,1888,1888,1888,1758,1702,1888,1888,1888,1888,1888,1876,1702,1888,1888,1888,1888,1888,1876,1888,1888,1833,1888,1702,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1876,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1702,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1833,1888,1876,1888,1888,1888,1888
1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770
1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888,1888
