2698,2505,2638,2698,2648,2698,2687,2698,2647,2698,2516,2698,2638,2698,2698,2698,2505,2632,2698,2698,2698,2698,2698,2698,2698,2541,2698,2532,2698,2698,2698,2532,2698,2698,2452,2516,2698,2687,2698,2698,2698,2698,2698,2514,2698,2648,2698,2698,2698,2638,2698,2698,2698,2698,2698,2680,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2452,2698,2680,2698,2526,2698,2541,2647,2698,2698,2698,2532,2516,2698,2514,2698,2698,2581,2602,2698,2680,2687,2698,2698,2647
2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2473,2500,2473,2500,2500,2500,2500,2500,2500,2698,2500,2500,2500,2500,2500,2500,2500,2448,2500,2500,2500,2500,2500,2473,2500,2473,2500,2482,2698,2500,2500,2500,2500,2448,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2698,2500,2500,2500,2500,2500,2631,2500,2500,2473,2473,2500,2473,2473,2500,2500,2500,2482,2500,2500,2500,2500,2261,2500,2500,2500,2500,2500,2500,2261,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
2698,2698,2523,2500,2449,2687,2662,2666,2552,2456,2495,2698,2500,2666,2698,2698,2687,2452,2495,2681,2698,2687,2666,2698,2698,2512,2452,2666,2456,2698,2500,2681,2698,2584,2577,2482,2513,2523,2495,2698,2500,2512,2500,2542,2691,2698,2698,2698,2698,2698,2698,2577,2698,2495,2456,2500,2512,2523,2577,2513,2541,2509,2698,2698,2698,2512,2577,2551,2482,2649,2469,2284,2523,2698,2410,2698,2452,2509,2469,2452,2284,2698,2523,2698,2698,2698,2296,2698,2698,2469,2512,2296,2500,2482,2452,2577,2698,2687,2687,2698
2570,2698,2500,2725,2491,2500,2475,2500,2232,2377,2500,2261,2500,2500,2491,2643,2482,2482,2473,2491,2473,2500,2500,2232,2500,2500,2500,2698,2580,2491,2500,2500,2440,2603,2500,2533,2500,2448,2679,2440,2570,2500,2500,2500,2500,2698,2500,2482,2437,2500,2473,2698,2475,2435,2584,2500,2500,2482,2500,2435,2473,2440,2580,2377,2232,2446,2500,2261,2500,2482,2491,2500,2398,2500,2500,2446,2500,2071,2500,2491,2500,2482,2071,2549,2491,2491,2500,2500,2500,2473,2500,2473,2500,2500,2500,2563,2500,2261,2709,2473
2651,2319,2353,2452,2260,2666,2698,2319,2284,2260,2364,2319,2512,2687,2452,2450,2260,2350,2536,2577,2523,2456,2597,2284,2364,2580,2509,2425,2450,2336,2509,2284,2343,2523,2577,2284,2296,2319,2608,2364,2364,2343,2284,2500,2284,2284,2452,2260,2425,2452,2343,2469,2456,2546,2425,2698,2500,2353,2452,2456,2456,2534,2454,2425,2523,2512,2512,2456,2364,2296,2449,2523,2698,2500,2687,2512,2353,2296,2683,2512,2687,2452,2534,2284,2536,2319,2536,2319,2353,2578,2319,2650,2512,2500,2296,2260,2456,2296,2698,2456
2380,2440,2232,2440,2065,2232,2071,2467,2071,2232,2726,2377,2228,2580,2377,2398,2567,2467,2228,2377,2500,2232,2380,2232,2071,2467,2407,2320,2380,2311,2446,2377,2141,2638,2473,2482,2071,2440,2500,2398,2440,2482,2486,2512,2380,2500,2065,2232,2351,2482,2065,2398,2580,2380,2639,2500,2398,2071,2380,2482,2491,2377,2580,2071,2232,2398,2500,2071,2500,2500,2440,2141,2228,2071,2065,2213,2380,2636,2232,2232,2512,2482,2232,2071,2482,2380,2339,2232,2500,2228,2482,2071,2440,2071,2228,2141,2636,2622,2228,2213
2338,2260,2296,2246,2494,2198,2260,2246,2501,2198,2425,2425,2284,2425,2284,2284,2425,2246,2284,2203,2284,2246,2246,2296,2319,2296,2029,2260,2364,2260,2425,2319,2456,2364,2147,2530,2284,2452,2198,2260,2245,2319,2319,2307,2319,2319,2319,2198,2320,2512,2311,2284,2319,2319,2284,2260,2452,2260,2260,2343,2215,2029,2319,2215,2245,2296,2284,2296,2260,2198,2246,2456,2512,2319,2029,2260,2198,2320,2245,2320,2456,2246,2319,2296,2319,2284,2296,2596,2245,2358,2512,2284,2260,2320,2260,2425,2319,2260,2029,2319
2071,2071,2455,2238,2232,2377,2380,2065,2071,2232,2377,2232,2141,2065,2380,2071,1922,2380,2520,1922,1944,2071,2071,2310,2071,2071,2300,2232,2222,2071,2071,2232,2464,2071,2440,2071,2071,2232,2638,2222,2310,2311,2446,2071,2380,2232,2311,2232,2350,2278,2065,2065,2071,2065,2141,2071,2232,2380,2232,2573,2232,2141,2232,2071,2412,2271,2065,2071,2232,2071,2380,2065,2380,2071,2065,2071,2228,2071,2412,2228,2232,2222,1922,2141,2520,2412,2065,2228,2071,2228,2071,2232,2440,2380,2071,2065,2615,2065,2316,2232
2284,2198,2217,2677,2120,2198,2198,2246,2284,2246,2319,2284,2319,2246,2147,2312,2556,2029,2217,2312,2217,2162,2364,2010,2245,2260,2260,2217,2319,2044,2217,2030,2215,2284,2147,2203,2319,2090,2030,2246,2104,2203,2319,2319,2284,2219,2010,2319,2284,2284,2198,2120,2147,2044,2311,2217,2319,2246,2246,2246,2319,2198,2320,2530,2198,2260,2090,2246,2260,2319,2380,2029,2284,2284,2120,2245,2284,2369,2320,2198,2120,2319,2198,2147,2030,2104,2254,2296,2319,2029,2319,2029,2596,2246,2260,2260,2319,2319,2543,2215
2071,2065,2455,2232,2141,2149,1944,2065,2065,1912,2141,2449,2065,2141,2310,2071,2373,2440,1944,1922,2280,2167,2598,2167,1987,2065,2377,1922,1922,1922,2065,2071,1944,1912,2071,2280,2338,2065,2703,2071,2504,2071,2412,2279,1944,2238,1922,2400,2065,2071,1922,1944,2149,1987,2071,2071,2238,2446,2071,2481,1922,2065,2041,1922,1944,2744,2141,2041,2071,2232,2377,2254,2280,2373,2141,2149,2232,2380,2071,2065,1944,2455,2160,1944,2071,2219,2504,2071,2232,2071,2065,2455,1922,2291,2280,2065,2232,2071,2065,2167
