2698,2501,2697,2698,2387,2698,2698,2602,2694,2553,2698,2698,2698,2698,2554,2698,2694,2501,2698,2697,2698,2698,2501,2698,2387,2455,2698,2698,2556,2455,2698,2698,2698,2698,2698,2556,2403,2403,2403,2694,2698,2703,2698,2698,2552,2449,2503,2655,2698,2578,2698,2698,2698,2698,2698,2698,2698,2698,2698,2703,2698,2698,2698,2703,2650,2503,2655,2698,2698,2698,2698,2698,2501,2698,2669,2698,2694,2698,2698,2602,2698,2403,2698,2403,2387,2698,2698,2698,2698,2698,2698,2698,2553,2556,2703,2403,2698,2655,2698,2655
2500,2500,2500,2452,2434,2500,2434,2502,2454,2500,2500,2500,2500,2135,2434,2500,2500,2500,2455,2500,2434,2500,2434,2354,2648,2452,2554,2500,2500,2500,2456,2500,2550,2400,2207,2500,2554,2402,2500,2500,2500,2500,2500,2500,2455,2554,2500,2502,2456,2434,2500,2500,2500,2467,2467,2500,2434,2500,2207,2500,2500,2455,2434,2434,2500,2600,2436,2500,2504,2500,2500,2407,2500,2467,2500,2500,2452,2500,2467,2455,2602,2500,2550,2549,2429,2500,2500,2500,2436,2500,2455,2500,2556,2500,2500,2501,2402,2500,2500,2500
2354,2698,2307,2386,2550,2328,2354,2309,2309,2575,2399,2550,2500,2550,2533,2392,2606,2697,2403,2184,2354,2435,2328,2500,2320,2501,2387,2606,2351,2599,2599,2403,2453,2694,2403,2540,2307,2698,2500,2457,2403,2354,2158,2540,2501,2387,2403,2256,2375,2392,2435,2309,2403,2435,2158,2457,2184,2403,2387,2453,2578,2359,2386,2403,2320,2328,2554,2600,2578,2501,2504,2386,2698,2184,2351,2387,2403,2475,2158,2650,2550,2399,2158,2399,2435,2633,2307,2698,2578,2648,2553,2698,2404,2359,2500,2387,2502,2406,2352,2392
2420,2429,2401,2207,2159,2434,2503,2135,2159,2547,2177,2177,2375,2289,2354,2375,2177,2207,2355,2401,2161,2420,2260,2402,2125,2402,2375,2500,2260,2402,2308,2434,2309,2500,2355,2355,2352,2207,2354,2177,2420,2135,2434,2358,2177,2235,2260,2405,2434,2260,2451,2206,2216,2308,2434,2375,2446,2354,2401,2355,2434,2434,2451,2207,2259,2352,2312,2354,2235,2453,2375,2375,2420,2434,2434,2420,2260,2434,2216,2500,2484,2452,2303,2550,2354,2401,2404,2525,2325,2308,2420,2260,2260,2135,2402,2260,2467,2325,2420,2216
2046,2306,2307,2306,2211,2208,2352,2258,2158,2307,2359,2158,2341,2399,2403,2351,2307,2158,2386,2158,2320,2204,2320,2301,1891,2375,2306,2307,2309,2350,2009,1891,2308,2301,2354,2340,2307,2158,2392,2307,2158,2352,2289,2320,2324,2250,2353,2158,2259,2046,2379,2037,2162,2399,2250,2307,2307,2250,2307,2110,2158,2352,2307,2167,2375,2232,1891,2253,2009,2037,2406,2270,2402,2297,2158,2270,2307,2250,2158,2406,2351,2307,2250,2377,2196,2208,2308,1891,2158,2062,2250,1891,2307,2324,2158,2158,2046,2250,2399,2162
2260,2236,2253,2204,2089,2296,2260,2068,2236,2312,1965,2207,2260,1987,2216,2112,2377,2277,2130,2112,2153,2302,1866,2112,2130,1965,2234,1965,2260,2156,1965,2138,2138,2068,2236,2300,2153,2255,2260,2216,2158,2269,2277,2234,2203,2167,1919,2210,2216,1919,2089,2159,2269,2153,2101,2101,2167,2315,2135,2235,2059,2159,2216,2167,2308,2234,2357,2216,2300,2112,2159,2260,2315,2204,2059,2375,2260,2059,2250,2261,2059,2216,2216,1919,2296,2089,2068,2216,2353,2331,2138,2234,2260,2234,2138,2403,2130,2089,1987,2167
2158,2151,2250,2131,2102,2110,2110,2068,2158,2204,2158,2110,2009,1891,2241,2043,2009,1809,2158,2253,1974,2009,2093,2093,2093,2220,2142,2158,2220,2184,1974,1881,2184,2093,2142,2184,2009,2022,2110,2093,2065,2158,1974,2253,2110,2110,2246,1881,2061,2109,2152,2110,2250,2110,2208,2157,2184,2204,2158,2400,2093,2106,2158,1881,2159,2137,2208,2068,2110,2158,2061,2110,2297,2043,2272,2265,2093,2009,2110,2169,2158,1891,1891,2154,2110,1881,1974,1891,2061,2183,2158,2154,2159,2009,2254,2272,2257,2158,2158,2209
2318,1919,1896,2234,1919,1919,2016,2001,1919,2234,2278,1896,2110,2202,2110,2201,1944,1910,2059,2155,1896,1962,2001,1965,1896,2059,1951,2160,2206,2377,2237,1910,2059,2288,2054,2146,2117,1896,2059,2214,1910,2253,1965,2216,2095,2234,2234,1762,1919,2110,2125,1919,2207,2168,2168,2234,2138,2069,1910,2251,1944,1951,2059,1965,1916,2234,2260,1910,1919,1919,2069,2206,1919,1971,1919,1919,2059,2016,2234,1965,1988,2234,2017,1916,2197,2234,2234,1965,1919,2296,2069,2234,2237,2059,2113,2054,1962,1951,2138,2124
1718,2109,2093,2110,1984,1934,2009,1961,1809,2009,1974,1881,2106,1718,2068,1881,2065,2037,1966,2110,1963,1881,1966,1966,2171,2009,2026,1958,1974,2152,2057,2110,2110,2037,2009,2048,2109,2135,1963,2002,2078,1984,2009,2056,2093,1984,2240,2009,2009,2009,2050,1941,2009,2120,2082,2068,1963,2208,2106,2070,2110,1896,2056,2110,2009,2159,2209,2093,2014,2008,2008,2110,2156,2009,1718,2026,2135,2078,2037,1881,2009,2009,2215,2068,2135,2009,2002,2009,2135,1984,2138,1941,2059,2068,1974,2110,1934,1934,2093,2037
1945,1896,1962,1721,2059,1681,1918,2065,2288,2173,2198,2151,2173,1870,1896,2059,1721,1964,1896,2005,1988,2004,1870,2004,2059,1721,1910,2072,1870,1721,1896,1919,2059,2035,1850,2255,2059,2053,2069,1919,2155,1896,2209,1681,1919,1944,2234,2059,1681,2256,2083,2015,2059,2333,1910,2125,2054,2059,1910,1910,1919,1910,1896,2004,2054,1896,2054,2072,2150,2059,1850,1962,2004,1910,1910,2059,2004,2059,2004,2113,1945,2234,2035,1896,2005,2059,2231,2125,2059,1918,2053,1896,1919,2035,2266,1896,2069,2059,1910,1896
