2697,2452,2375,2298,2329,2656,2676,2657,2676,2657,2697,2697,2697,2657,2676,2697,2479,2276,2697,2590,2276,2697,2638,2697,2616,2452,2276,2676,2695,2626,2375,2697,2697,2329,2676,2329,2298,2626,2276,2676,2697,2276,2697,2616,2666,2329,2276,2616,2697,2697,2666,2375,2329,2298,2452,2679,2276,2648,2697,2590,2329,2697,2626,2590,2479,2276,2638,2276,2679,2638,2657,2648,2329,2648,2648,2375,2626,2616,2298,2697,2616,2697,2590,2697,2697,2452,2452,2479,2697,2638,2616,2676,2697,2375,2329,2479,2276,2656,2479,2648
2320,2250,2280,2270,2320,2284,2372,2250,2250,2400,2320,2400,2400,2367,2320,2320,2227,2284,2339,2367,2250,2320,2400,2400,2250,2259,2320,2250,2400,2320,2250,2280,2320,2320,2250,2250,2367,2250,2320,2400,2227,2250,2227,2250,2250,2270,2284,2270,2280,2320,2250,2250,2250,2250,2259,2320,2250,2372,2227,2270,2284,2250,2250,2399,2367,2320,2376,2320,2284,2259,2259,2259,2259,2320,2270,2270,2250,2320,2320,2250,2400,2259,2250,2280,2399,2250,2320,2259,2320,2250,2227,2250,2250,2376,2250,2250,2320,2320,2227,2367
1997,2229,2088,2259,2174,2276,2088,2205,2088,2276,2276,2229,2229,2174,2229,2219,2229,2229,2174,2070,2229,2276,2229,2070,2229,2205,2174,2276,2219,2276,2072,2174,2259,2177,2174,1997,2072,2174,2211,2276,2276,2070,2070,2229,2276,1997,2070,2203,1997,2276,2174,2072,2072,2229,2177,2229,2070,2072,2088,2229,2229,2276,2205,2088,2229,1997,1997,2298,2229,2072,2229,2229,2203,2276,2072,2276,2276,2276,2174,2072,2229,2229,2072,2219,2088,2072,2174,2276,1997,2088,2276,1997,2072,2174,2072,2276,2229,1997,2276,2229
1932,1932,2180,1974,1932,2160,2114,2160,2160,2180,2109,2114,2180,1990,2180,1990,2144,2114,1960,1932,2180,2114,2180,2144,2227,2227,2180,2144,1932,2192,2160,2227,1974,2160,2180,2180,2160,1990,1932,2180,2160,2192,2109,2180,1974,2180,2160,2180,2192,2144,2114,2160,1960,2160,1990,2160,1960,1960,2192,2095,2144,2109,2180,1932,2160,2160,2160,1960,2144,1960,2114,1960,2109,1960,2227,2095,2180,1932,2160,1974,2160,2160,2095,2160,2160,2180,1974,2180,2144,2160,2160,2144,2180,2144,2144,2160,2192,1960,2180,2180
2072,2072,2072,2072,2072,2063,2072,2072,2072,2072,2072,2072,2072,2063,2029,2029,2072,2072,1734,2072,2063,2072,2088,2063,2072,1734,1734,1734,2063,2072,2072,2072,1734,1997,2088,2072,2072,2072,2072,1734,2029,2072,2072,2088,2088,2063,2072,2063,2072,1816,2029,2063,2174,2029,2095,2072,2063,2072,1734,2063,2072,1734,2072,2029,1816,1734,2063,2088,1816,2072,2072,2029,2072,2072,2029,2063,2072,2072,2072,2072,2072,2063,2072,2063,2072,2072,2088,2072,2088,2072,2072,2072,2072,2072,1734,2072,2072,2063,2072,2063
1990,1987,1990,1987,2160,1987,1987,1987,1987,1987,1932,1990,1987,1990,1987,1990,1990,1987,1990,1987,2160,1990,2095,1987,1987,1987,1990,1987,1987,1987,1987,1987,1987,1932,1987,1990,1990,1990,1987,1990,1990,1987,1987,1987,1987,1987,1987,1991,1987,1990,1987,1990,1987,2160,1987,1987,1987,1932,1987,1990,1987,1990,1990,1987,1987,1990,2180,1987,1990,1990,1990,1987,1987,1987,1991,1987,1990,1987,1987,1987,1990,1987,1990,1990,2158,2160,1987,2158,2167,1987,1990,1990,2160,1987,1991,1990,1990,1987,1987,1987
1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,2063,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734
1987,1981,1987,1987,1987,1987,1987,1987,1981,1987,1987,1987,1987,1987,1930,1981,1987,1987,1987,1987,1987,1987,1981,1987,1987,1930,1987,1987,1987,1987,1987,1987,1981,1987,1987,1987,1987,1987,1987,1930,1987,1987,1930,1987,1981,1987,1987,1987,1987,1987,1987,1981,1987,1930,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1981,1987,1930,1930,1987,1930,1987,1987,1987,1987,1987,1987,1987,1981,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1930,1987,1987,1987,1987,1987,1981,1987,1987,1987
1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734
1987,1969,1987,1987,1987,1987,1987,1987,1987,1987,1969,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1969,1969,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1969,1987,1987,1987,1987,1987,1987,1987,1987,1987,1969,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1969,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1969,1987,1969,1987,1987,1969
