2703,2653,2703,2703,2703,2606,2605,2505,2703,2558,2703,2703,2703,2703,2606,2605,2703,2703,2657,2606,2703,2703,2703,2657,2703,2703,2657,2505,2703,2703,2606,2703,2558,2653,2561,2505,2606,2648,2703,2703,2605,2657,2505,2505,2703,2605,2648,2605,2505,2657
2456,2600,2670,2702,2557,2600,2703,2606,2678,2456,2505,2505,2601,2505,2505,2505,2750,2703,2557,2703,2606,2601,2505,2600,2456,2703,2638,2512,2600,2655,2638,2408,2607,2638,2512,2504,2512,2600,2505,2601,2512,2653,2408,2505,2506,2358,2651,2606,2604,2505
2460,2636,2505,2506,2477,2218,2300,2505,2508,2670,2300,2359,2606,2457,2637,2460,2554,2605,2457,2300,2506,2489,2218,2300,2408,2477,2438,2648,2408,2508,2408,2359,2438,2218,2477,2300,2508,2408,2477,2477,2508,2637,2637,2218,2408,2606,2553,2477,2506,2408
2361,2455,2560,2360,2237,2423,2443,2360,2456,2457,2317,2210,2261,2361,2261,2457,2361,2266,2317,2360,2237,2266,2210,2457,2460,2457,2237,2317,2325,2555,2360,2266,2423,2455,2266,2463,2443,2455,2317,2423,2325,2377,2210,2360,2360,2447,2210,2377,2266,2488
2139,2139,2145,2412,2420,2357,2256,2145,2341,1935,2440,2262,2114,2357,1935,2359,2311,2256,2260,2139,1935,2412,2404,2256,2357,2359,2114,2341,2393,2404,2262,2260,2114,2420,2262,2256,2114,2311,2114,2139,2114,2145,1935,2262,2145,2361,2260,2341,2139,2256
2210,2043,2191,2302,2209,2043,2191,2043,2122,2302,1973,2043,1966,2303,2237,2237,1633,1966,2210,2209,1973,1633,2380,2191,2117,2310,2212,1973,2212,2303,2212,2209,2111,2210,2217,1966,1966,2210,2162,2210,1973,2162,2111,2212,2210,2162,2111,2274,1973,2209
2081,2066,2118,2145,2145,1984,1969,2142,1935,2066,1873,1935,2142,2164,1969,1999,2164,1935,2142,1873,2117,2160,2117,1969,2153,2172,2111,1999,1969,2081,1873,2189,2160,2142,1999,1984,2138,1969,2245,2142,1984,2139,2145,2111,2164,2139,1935,2142,2256,1999
1966,2154,2063,1633,1686,1966,1686,1998,1633,1998,1633,1633,1973,1966,1928,1633,2112,1998,1633,1871,1966,1686,1633,1966,1871,2009,1633,1966,1966,2060,1992,1969,1966,1966,1928,2121,1969,1966,1918,1871,1998,1998,1633,1918,1966,2146,1928,1975,1633,1686
1884,1999,2109,1928,2045,1986,1928,1689,1689,2026,2045,1856,1844,1884,1999,1943,2090,2090,1856,1797,2028,1999,1993,2111,1844,1844,1844,1986,1844,1928,1902,2111,1943,1797,1928,1884,1999,1856,2111,2045,1797,1884,1999,1844,1844,1797,2110,1797,1984,1856
1792,1951,1918,1998,2009,1998,2074,1918,1633,2045,1951,1918,1838,1978,1998,1951,2017,1745,1806,1903,1918,2039,2039,1633,1903,1928,1806,1899,1633,1959,1633,1633,1998,1903,1926,1792,1745,1950,1978,2017,1918,1792,1918,1918,1899,1838,1633,1745,1633,1838
