1900,2409,2505,2325,2325,1900,2081,2718,2517,2505,2448,2214,2214,2447,2409,1900,1987,1900,2548,2643,2409,2548,2409,2517,2325,2448,2448,2325,2716,1900,2447,2214,2409,2214,2625,2132,2081,2325,2010,2409,2132,2609,2448,2689,1900,2325,2447,2409,2673,2132
2466,2050,2172,2050,2268,2090,1942,2218,2007,2050,2143,2050,2121,2251,2050,1942,2050,2050,2088,2050,2131,2220,2050,2088,2466,2059,2097,2054,2059,2050,2340,2050,2122,2088,2050,2185,2050,2050,2333,2340,2143,2131,2050,2059,2121,2456,2459,2172,2050,2090
2023,1900,2112,2098,1900,1980,1900,1900,1900,1900,1900,1900,1900,1896,1900,1900,1900,1900,1900,1979,1900,1900,1900,1900,1900,2115,1900,1900,1980,2115,1900,2081,1900,1900,1900,1900,1900,1900,1900,2023,1900,1900,1900,1900,1979,1900,1900,1900,1964,1900
1737,2050,1933,2050,2035,1982,1972,1982,1922,1933,1966,2050,2035,1737,2050,2002,1922,1933,2050,1737,1966,1935,2050,2050,1901,2048,1961,1933,1961,1901,1935,2050,1985,1982,1737,1935,1986,1935,1935,1935,1901,2035,2050,2002,1922,1963,1961,1901,1985,1935
1669,2020,1768,1985,1862,1669,1900,1900,1900,1669,1847,1900,1900,1847,1900,1862,1900,1900,1663,1930,1845,1900,1768,1995,1845,2086,1900,1976,1900,1985,1900,1669,1900,1900,1900,1900,1845,1900,1900,1900,1845,2014,1669,1893,1930,1768,1976,1930,1847,1768
1851,1737,1947,1848,1737,1933,1737,2041,1737,1863,2016,1818,1933,1852,1852,1737,1818,1851,1727,1901,2004,1808,1727,1904,2016,2048,1578,1737,1808,1851,1996,1727,1962,1808,1808,2050,1737,1578,1578,1852,1863,1901,1727,1578,1997,1737,1737,1737,1737,1727
1798,1798,1711,1701,1798,1730,1629,1663,1798,1899,1930,1732,1798,1798,1629,1629,1663,1701,1873,1685,1711,1798,1685,1663,1798,1663,1772,1798,1629,1730,1901,1930,1845,1930,1930,1732,1711,1772,1845,1701,1772,1711,1629,1701,1685,1629,1930,1685,1772,1701
1727,1727,1681,1920,1727,1737,1828,1737,1727,1809,1727,1828,1737,1727,1727,1816,1727,1727,1727,1727,1737,1727,1794,1727,1727,1737,1828,1727,1727,1681,1828,1727,1727,1727,1737,1727,1737,1824,1727,1737,1851,1727,1737,1727,1794,1740,1790,1727,1727,1727
1584,1629,1715,1584,1770,1505,1798,1693,1550,1663,1505,1505,1770,1648,1798,1584,1629,1779,1798,1732,1798,1629,1584,1663,1663,1798,1798,1796,1584,1648,1629,1629,1629,1681,1681,1584,1550,1584,1584,1798,1505,1715,1715,1693,1550,1796,1732,1550,1629,1693
1660,1660,1639,1770,1713,1727,1713,1713,1639,1715,1518,1634,1518,1660,1593,1715,1660,1778,1713,1639,1713,1518,1660,1715,1634,1545,1545,1769,1660,1639,1727,1828,1711,1727,1639,1727,1769,1660,1770,1711,1660,1545,1727,1711,1545,1715,1711,1634,1828,1713
1518,1518,1505,1617,1505,1505,1505,1648,1505,1518,1505,1505,1505,1560,1505,1550,1543,1505,1770,1518,1518,1505,1518,1799,1550,1505,1505,1505,1550,1518,1714,1505,1505,1642,1505,1505,1505,1755,1550,1505,1543,1505,1505,1505,1505,1505,1505,1618,1518,1543
1611,1490,1518,1610,1610,1518,1518,1638,1518,1660,1638,1638,1518,1518,1490,1518,1518,1638,1518,1518,1518,1660,1518,1518,1518,1632,1518,1660,1660,1518,1518,1518,1610,1518,1660,1518,1518,1518,1518,1518,1518,1648,1660,1660,1518,1610,1518,1660,1660,1518
1518,1518,1505,1518,1518,1518,1518,1505,1505,1416,1505,1500,1505,1611,1611,1505,1505,1518,1505,1518,1505,1505,1500,1505,1505,1500,1505,1518,1505,1628,1518,1505,1505,1505,1500,1500,1505,1518,1518,1505,1505,1505,1518,1505,1505,1505,1518,1518,1505,1505
1518,1518,1518,1518,1599,1611,1570,1599,1518,1518,1518,1518,1518,1518,1741,1518,1518,1518,1518,1660,1570,1660,1518,1518,1518,1660,1518,1611,1518,1518,1635,1518,1518,1518,1518,1518,1518,1518,1631,1518,1653,1518,1518,1518,1518,1518,1518,1518,1518,1518
1518,1518,1518,1505,1518,1518,1518,1518,1500,1518,1518,1518,1518,1518,1500,1518,1518,1518,1505,1518,1518,1518,1518,1518,1500,1505,1518,1500,1518,1518,1518,1518,1518,1505,1505,1518,1518,1518,1518,1518,1505,1518,1505,1518,1505,1518,1518,1518,1518,1505
1518,1518,1518,1518,1518,1518,1518,1518,1518,1443,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1460,1518,1518,1518,1443,1460,1518,1443,1443,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1443,1518,1460,1518,1518,1518,1518,1518,1518,1518
1518,1518,1518,1518,1487,1518,1518,1518,1487,1518,1518,1534,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1487,1518,1518,1518,1487,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1487,1518
1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518
1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1492,1518,1518,1518,1518,1492,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1492,1518,1518,1492,1518,1492
1518,1518,1518,1490,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1448,1518,1518,1490,1518,1518,1518,1518,1490,1490,1518,1448,1518,1490,1518,1518,1518,1448,1518,1518,1518,1518,1518
