2661,2453,2177,2815,2193,2317,2220,2402,2444,2489,2519,2474,2220,2620,2526,2453,2453,2700,2526,2459,2613,2444,2482,2711,2572,2701,2317,2502,2647,2489,2177,2459,2402,2319,2489,2317,2526,2519,2613,2576,2193,2444,2502,2177,2444,2459,2193,2444,2576,2220
2263,2390,2251,2071,2390,2116,2251,2280,2154,2280,2520,1861,2251,1861,2211,2362,2116,2211,2204,2251,2211,1861,2317,2390,2251,2071,2154,1861,2204,1861,2410,2383,2317,2154,2259,2071,2398,2154,2204,2450,2251,2390,2365,2280,2116,2071,2204,2154,2204,2263
2278,2161,2109,2278,2021,2278,2133,2109,2278,2109,2332,2054,2242,2133,2161,2021,2109,2054,2160,2109,2161,2305,2109,2317,2249,2021,2262,2160,2235,2160,2109,2354,2054,2145,2322,2161,2109,2133,2161,2133,2054,2161,2145,2161,2235,2278,2322,2249,2145,2235
1984,2246,1861,2152,1861,1861,1861,2090,2021,1861,1861,1861,1861,2116,1861,2116,2212,2071,1861,2071,1861,1861,1861,2047,2071,2116,1984,2023,1861,2071,1861,1861,2071,2027,2251,2116,1861,1861,2154,2023,1861,2027,2071,2021,1861,2116,1984,2071,1861,2071
1846,2224,2161,1867,2021,2021,2000,2161,2161,2112,2115,1970,2133,1989,1846,2161,1846,1846,2161,2012,1846,1849,2161,1849,2021,2012,2059,2059,2000,1867,1849,2161,2161,2161,2161,2161,1849,2112,1846,2012,1846,2021,2012,2047,2161,2161,2000,1970,2059,2021
2146,1861,2063,1861,1861,1968,1861,1861,1681,1861,1671,1931,1776,1861,1931,1861,1997,1954,1671,1776,1776,1861,1681,1861,1861,1681,1671,1861,1861,1776,1671,1861,1861,1968,1861,1671,2112,1861,1861,2182,1776,1861,1671,1992,1807,1861,1861,1861,1861,1681
1942,1944,2114,1684,1823,1849,1887,1944,1684,1564,1846,1944,1684,1849,1844,1849,1880,1944,1785,1880,2039,1880,1823,2056,1846,1785,1944,2102,1823,1944,1944,1564,2161,1944,1880,1828,1982,1849,1880,2039,2039,1785,1684,1880,1823,1944,1785,1844,1844,1823
1422,1681,1671,1671,1671,1681,1776,1776,1776,1671,1818,1982,1776,1671,1934,1776,1671,1776,1671,1681,1821,1857,1776,1776,1681,1681,1671,1776,1671,1776,1857,1776,1776,1776,1671,1671,1776,1671,1499,1671,1671,1499,1681,1681,1818,1671,1687,1681,1776,1687
1786,1508,1786,1803,1880,1803,1682,1880,1884,1553,1803,1578,1578,1880,1485,1770,1859,1564,1880,1880,1770,1508,1578,1785,1485,1880,1785,1880,1850,1861,1770,1485,1578,1880,1880,1785,1564,1553,1880,1508,1553,1564,1887,1880,1786,1508,1859,1553,1803,1564
1823,1671,1758,1671,1499,1823,1821,1823,1843,1671,1854,1671,1951,1499,1653,1823,1671,1671,1671,1499,1671,1818,1671,1671,1671,1671,1850,1499,1671,1818,1499,1854,1818,1818,1818,1671,1671,1821,1671,1821,1671,1499,1671,1671,1671,1671,1838,1671,1671,1671
