2704,2655,2704,2704,2704,2537,2704,2704,2704,2537,2704,2704,2704,2704,2656,2704,2656,2559,2704,2704,2704,2704,2654,2359,2359,2655,2704,2359,2704,2655,2704,2655,2704,2704,2654,2656,2704,2704,2359,2704,2704,2704,2704,2264,2264,2537,2264,2704,2704,2656
2653,2543,2535,2604,2309,2552,2651,2560,2455,2510,2309,2535,2455,2455,2309,2552,2554,2604,2604,2309,2561,2554,2655,2651,2629,2704,2554,2510,2309,2555,2561,2309,2552,2455,2604,2555,2517,2650,2704,2604,2535,2604,2591,2607,2535,2535,2560,2560,2607,2704
2552,2604,2454,2554,2328,2554,2544,2553,2307,2504,2309,2555,2261,2415,2600,2307,2476,2460,2504,2328,2309,2415,2460,2507,2555,2066,2288,2600,2415,2254,2328,2307,2261,2066,2460,2557,2454,2213,2066,2415,2328,2583,2254,2554,2307,2455,2415,2455,2213,2328
2264,2309,2507,2116,2460,2516,2322,2129,2180,2309,2525,2309,2260,2260,2113,2259,2164,2259,2113,2239,2164,2364,2396,2129,2397,2116,2397,2129,2396,2264,2113,2522,2129,2180,2239,2507,2359,2259,2396,2129,2322,2454,2260,2446,2264,2456,2113,2116,2264,2180
2102,2113,2390,2160,2322,2128,2213,2011,2213,2011,2309,2344,2307,2477,2215,2322,2011,2225,2128,2157,2364,2322,2160,2215,2225,2021,2390,2157,2113,2021,2113,2322,2021,2213,2102,2160,2157,2213,2263,2163,2322,2215,2213,2102,2400,2113,2263,2390,2417,2113
2041,2165,2061,1994,2061,2115,2266,2113,2113,2194,1994,2313,2061,2113,1994,2113,2113,2129,2113,2061,2155,2275,2041,2165,2061,2061,2266,2165,2162,2194,2376,2129,2041,2166,2247,2113,2041,2113,2275,2115,2170,2256,2115,2113,1994,2041,2266,2041,1994,2113
2164,2160,1957,2115,1966,1966,1966,1957,2065,2058,2159,2117,2011,2115,1966,2110,2011,1957,1945,2039,2065,2159,2011,2011,1964,2117,1957,1966,2011,2117,2058,2169,2217,2194,2164,2011,2214,2011,1945,2039,2117,1966,2011,2011,2011,2115,1966,2246,1957,2115
1768,2059,2050,2061,2125,1967,1967,1994,2059,2059,2050,2108,2014,1994,2059,2125,2062,2114,2115,1994,2034,2108,2061,2034,2059,2275,2177,1994,2059,2114,2014,2050,2164,2207,1994,2059,1967,2062,2062,2059,2108,2164,2050,2303,2062,2275,2014,2251,1994,2059
1966,1915,2013,2049,1966,1915,2049,2026,1966,2026,2186,2106,1957,1957,2008,2008,1945,1962,2106,1780,1957,2026,1945,2049,1957,1966,2058,2063,1918,1915,2088,1966,1966,1966,1957,2204,2011,2066,1915,1780,1780,2026,2119,1843,2164,1960,2011,2167,2059,1918
1917,2039,2061,2005,1966,1966,2039,1966,1871,1815,1871,2125,1772,1917,1842,1967,1966,1866,1815,1966,1952,1842,2005,2039,2066,1975,1842,1980,1921,1909,1964,2039,2039,1952,1909,1952,1917,1815,1772,1772,1975,1866,2039,1842,1815,2079,2005,1917,1994,1772
1915,1717,1976,1824,1780,1915,1966,1780,1838,1843,1915,1915,1744,1780,1968,1780,1780,1838,1780,1947,1920,1780,1915,1915,1780,1780,1780,1915,1744,1947,1780,1915,1780,1947,1744,1780,1744,1865,1947,1744,1838,1920,1717,1915,1780,1780,1780,1780,1717,1915
1875,1863,1815,1596,1966,1757,1840,1840,1840,1825,1815,1875,1596,1596,1840,1476,1815,1815,1757,1757,1476,1840,1815,1875,1825,1476,1966,1840,1966,1875,1966,1596,1840,1920,1596,1476,1825,1840,1815,1815,1757,1596,1815,1875,1596,1915,1966,1757,1815,1825
1536,1519,1744,1744,1519,1780,1744,1717,1780,1665,1803,1851,1744,1665,1744,1692,1692,1744,1780,1779,1536,1744,1744,1717,1717,1671,1689,1717,1665,1744,1744,1757,1692,1665,1744,1717,1780,1744,1671,1689,1717,1717,1519,1744,1779,1717,1744,1717,1671,1744
1714,1840,1840,1829,1676,1840,1691,1757,1614,1744,1840,1829,1584,1676,1833,1693,1676,1584,1676,1829,1757,1873,1840,1676,1829,1757,1676,1840,1584,1614,1829,1676,1829,1714,1676,1693,1693,1691,1691,1783,1676,1840,1833,1614,1584,1691,1614,1584,1676,1744
1829,1536,1744,1536,1536,1536,1689,1671,1779,1744,1536,1536,1536,1536,1771,1536,1536,1711,1536,1536,1744,1536,1536,1536,1754,1536,1536,1536,1536,1536,1744,1536,1711,1536,1536,1536,1722,1746,1536,1689,1689,1711,1536,1536,1733,1536,1536,1722,1710,1526
1633,1469,1589,1635,1676,1676,1676,1676,1330,1657,1669,1676,1330,1676,1589,1669,1657,1676,1330,1676,1676,1330,1657,1676,1580,1633,1770,1803,1676,1589,1633,1580,1657,1528,1676,1676,1676,1330,1469,1676,1330,1676,1676,1676,1771,1330,1676,1676,1633,1330
1536,1536,1747,1536,1536,1536,1536,1536,1687,1536,1536,1773,1536,1536,1536,1536,1536,1318,1536,1536,1747,1536,1536,1536,1536,1536,1536,1536,1536,1536,1318,1536,1536,1536,1318,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1536,1318,1536
1480,1469,1676,1330,1676,1676,1676,1676,1676,1330,1676,1676,1340,1558,1480,1526,1330,1676,1330,1433,1469,1676,1330,1558,1340,1676,1676,1469,1676,1676,1330,1340,1340,1676,1676,1676,1676,1676,1676,1491,1330,1558,1330,1330,1330,1433,1330,1676,1676,1433
1501,1536,1536,1536,1536,1248,1536,1418,1248,1501,1478,1737,1536,1536,1418,1536,1536,1418,1536,1429,1536,1418,1536,1429,1536,1536,1710,1478,1536,1478,1536,1536,1536,1536,1544,1536,1536,1536,1536,1429,1248,1536,1536,1536,1536,1536,1478,1501,1590,1501
1461,1676,1676,1676,1558,1461,1461,1676,1648,1676,1675,1676,1648,1544,1527,1461,1351,1648,1676,1676,1527,1461,1544,1425,1676,1676,1676,1558,1433,1676,1676,1461,1438,1676,1389,1676,1389,1676,1676,1618,1544,1438,1351,1425,1757,1486,1648,1544,1389,1433
1710,1710,1398,1429,1649,1536,1536,1536,1536,1544,1429,1536,1429,1536,1429,1536,1429,1429,1536,1536,1429,1536,1398,1536,1651,1544,1586,1429,1398,1398,1710,1536,1536,1536,1536,1429,1536,1536,1700,1536,1536,1536,1536,1429,1429,1699,1758,1536,1429,1500
1357,1433,1676,1425,1648,1615,1648,1648,1648,1433,1425,1648,1648,1648,1648,1461,1433,1615,1648,1433,1648,1676,1648,1512,1648,1676,1357,1648,1433,1357,1357,1461,1648,1357,1425,1594,1461,1648,1433,1648,1512,1433,1676,1359,1648,1594,1648,1586,1512,1676
1323,1429,1439,1429,1429,1368,1429,1368,1429,1536,1429,1429,1429,1323,1323,1429,1429,1429,1429,1586,1705,1429,1429,1429,1429,1429,1429,1485,1429,1429,1429,1429,1429,1429,1586,1536,1510,1429,1429,1323,1536,1429,1323,1322,1429,1551,1439,1323,1322,1368
1648,1425,1425,1584,1571,1643,1583,1631,1571,1432,1500,1246,1246,1216,1246,1359,1246,1536,1487,1536,1487,1571,1584,1425,1605,1432,1359,1246,1536,1648,1487,1246,1759,1536,1425,1500,1246,1216,1425,1487,1425,1425,1500,1425,1536,1584,1425,1584,1648,1246
1539,1429,1566,1399,1539,1582,1429,1582,1429,1582,1539,1322,1322,1408,1680,1322,1438,1429,1429,1582,1322,1586,1586,1654,1322,1521,1582,1322,1582,1582,1521,1399,1586,1429,1429,1582,1438,1399,1582,1521,1521,1322,1429,1582,1429,1429,1408,1539,1322,1582
1425,1216,1246,1216,1500,1216,1216,1216,1216,1425,1216,1216,1246,1500,1246,1216,1308,1246,1246,1566,1246,1216,1246,1246,1500,1216,1246,1246,1216,1216,1216,1355,1246,1246,1216,1216,1216,1425,1355,1216,1216,1246,1246,1246,1246,1216,1246,1246,1246,1246
1582,1164,1322,1539,1295,1295,1539,1164,1443,1539,1539,1355,1539,1566,1334,1548,1334,1295,1164,1539,1322,1322,1322,1164,1340,1539,1414,1322,1355,1539,1340,1334,1539,1539,1322,1539,1334,1539,1539,1164,1475,1322,1322,1475,1539,1322,1295,1340,1322,1539
1216,1216,1566,1216,1216,1216,1216,1216,1216,1500,1216,1159,1500,1246,1216,1500,1246,1216,1159,1216,1216,1500,1216,1351,1500,1216,1216,1363,1216,1318,1216,1434,1500,1216,1500,1216,1159,1216,1363,1500,1520,1318,1216,1216,1216,1216,1351,1216,1216,1216
1362,1322,1436,1322,1164,1322,1322,1153,1322,1539,1164,1529,1417,1436,1436,1153,1322,1164,1322,1164,1539,1116,1322,1322,1417,1539,1164,1153,1164,1539,1539,1322,1322,1322,1539,1322,1539,1361,1539,1164,1464,1153,1322,1525,1417,1322,1322,1529,1539,1153
1216,1216,1283,1132,1216,1283,1470,1216,1216,1480,1216,1216,1132,1216,1364,1132,1216,1500,1216,1500,1216,1283,1216,1132,1216,1112,1216,1500,1216,1283,1406,1283,1132,1500,1216,1364,1132,1500,1216,1216,1456,1216,1216,1216,1283,1216,1216,1216,1500,1216
1052,1322,1322,1391,1322,1539,1539,1497,1091,1325,1249,1052,1249,1487,1339,1322,1322,1473,1008,1116,1249,1052,1471,1473,1391,1091,1471,1473,1473,1424,1322,1539,1473,1322,1116,1473,1322,1052,1116,1471,1339,1322,1325,1473,1473,1471,1116,1322,1473,1052
