2272,3031,2706,2557,2461,2467,2467,2622,2840,2447,2182,2461,2272,2572,2509,2445,2631,2488,2469,2540,2622,2476,2447,2601,2715,2589,2745,2628,2706,2182,2460,2767,2622,2535,2535,2707,2589,2467,2589,2671,2558,2639,2695,2531,2445,2547,2623,2492,2547,2182
2303,2430,2619,2528,2457,2236,2459,2450,2524,2530,2465,2337,2442,2402,2158,2386,2665,2459,2626,2167,2457,2337,2139,2457,2303,2580,2386,2481,2158,2430,2511,2303,2626,2442,2612,2402,2550,2457,2413,2628,2747,2450,2450,2337,2465,2524,2158,2139,2465,2306
2119,2182,2461,2387,2182,2182,2447,2314,2377,2070,2290,2173,2371,2377,2414,2356,2290,2325,2445,2003,2371,2173,2325,2445,2476,2070,2175,2314,2119,2322,2290,2224,2314,2445,2182,2003,2112,2235,2003,2167,2414,2356,2182,2445,2224,2175,2182,2513,2314,2377
2028,2167,2276,2003,2139,2236,2075,2262,2186,2139,2003,2119,2003,2265,2278,2305,2003,2003,2167,2167,2322,2139,2167,2302,2139,2182,2302,2182,2139,2167,2003,2186,2075,2003,2420,2340,2309,2203,2275,2158,2323,2255,2139,2003,2139,2139,2167,2167,2471,2255
2003,2003,2003,2175,2377,2314,2175,2003,1944,2070,2220,2082,2003,2003,2003,2003,2099,2003,2003,2003,2003,2078,2175,2003,2082,2349,2099,2199,2046,2082,2046,2003,2046,2046,1944,2200,1944,2175,2314,2174,2314,2175,2099,2314,2112,2003,2046,2175,2078,2003
2049,2003,2040,2078,2003,2003,2046,2003,2192,2208,2003,2003,2003,2136,2028,2157,2003,2003,2046,2139,2278,1935,2003,2003,2003,2003,2003,1892,1935,2003,2003,2003,2003,2209,2003,2167,2003,1892,2003,2028,2003,2003,2003,2167,2003,2046,2003,2003,2041,2003
1863,2003,1956,2003,2003,2003,2003,2085,1994,2070,2003,1956,2003,2003,2049,1814,2003,2003,2003,1935,2003,2003,2003,2003,2003,2003,2003,2049,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,1994,2003,1935,2043,2003,2003,2003
2003,2003,2003,2003,2003,2003,2003,2003,1874,2003,1874,2003,2003,2003,2003,2003,2003,2003,2003,1956,2003,1914,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2208,1995,1992,1995,2003,2003,2003,2003,2003,2003,2018,2003,2003,2003,2003,2065
2003,2003,1935,2003,2003,1814,2003,2003,2003,2003,1935,1863,2003,1970,1836,1965,2003,2003,2003,1863,1956,1935,2003,2120,2003,2003,1836,2003,1965,2003,2003,2003,2003,1905,1965,1863,2003,1814,2003,2003,2003,1956,2003,2003,2003,2003,2003,2003,1814,2055
1970,1949,2018,2003,2003,2003,2003,2003,2008,1874,2003,2003,1810,1949,2003,1874,2003,2188,2003,2003,2003,2003,1874,2003,2003,2003,1874,1995,1995,2003,2153,2003,1874,2003,2003,2003,2180,1516,1949,2018,1949,1949,2003,2003,2188,1956,1874,1949,1810,2153
1814,2003,1836,1917,1836,1922,1956,1796,1814,1826,1836,1569,1814,1814,2003,1836,2003,1569,1917,2003,1810,2003,2003,1814,2014,2042,1636,2003,2003,1814,1863,2250,1946,1836,1965,1956,2005,1569,1917,1814,1814,1863,1636,1796,1636,1814,2003,1836,1814,1836
1931,1995,1874,1874,1749,2003,1874,1949,1809,2003,1949,1874,1516,1977,1941,1875,1809,1883,1995,1949,1874,1985,1777,1777,1985,1749,1874,1810,1949,1795,1777,1777,1795,1795,2165,1977,1883,1941,1949,1931,1874,1941,1777,1941,1516,1777,1777,1949,1810,1777
1636,1835,1960,1917,1835,1636,2003,1636,1810,1636,1636,1636,1928,1810,1826,1569,1569,1814,1882,1967,1814,1810,1636,1569,1826,1810,1913,1912,1636,1986,1814,1569,1636,1636,1636,1636,2026,1636,1814,1569,1636,1636,1814,1963,1986,1569,1917,1961,1836,1569
1777,1516,1985,1810,1777,1730,1777,1777,1810,1777,1777,1516,1810,1777,1777,1926,1629,1560,1777,1777,1777,1777,1730,1730,2055,1810,1777,1810,1777,2011,1810,1730,1629,1810,1941,1926,1777,1941,1874,1874,1516,1810,1516,1516,1941,1560,1777,1942,1908,1905
1689,1810,1636,1590,1636,1636,1569,1712,1810,1567,1636,1926,1636,1569,1636,1636,1730,1636,1636,1569,1572,1636,1636,1636,1636,1572,1810,1636,1569,1636,1636,1636,1712,1636,1636,1636,1590,1636,1636,1446,1636,1712,1636,1712,1636,1569,1810,1810,1636,1636
1533,1777,1649,1777,1777,1810,1810,1777,1777,1777,1777,1902,1895,1777,1777,1818,1777,1777,1777,1777,1777,1902,1777,1772,1810,1778,1777,1777,1777,1777,1977,1777,1777,1777,1747,1777,1777,1777,1777,1777,1777,1777,1777,1902,1778,1902,1777,1777,1772,1747
1636,1636,1636,1636,1636,1636,1636,1636,1567,1636,1636,1636,1567,1567,1712,1636,1636,1636,1636,1636,1636,1636,1521,1636,1815,1636,1572,1636,1636,1712,1577,1572,1636,1636,1521,1636,1636,1636,1636,1636,1636,1712,1572,1572,1636,1636,1810,1636,1636,1712
1777,1761,1777,1772,1777,1902,1533,1777,1777,1777,1777,1777,1777,1777,1533,1777,1777,1628,1777,1772,1772,1777,1777,1533,1625,1777,1628,1777,1772,1777,1777,1777,1777,1625,1777,1777,1741,1772,1777,1777,1533,1777,1810,1625,1777,1772,1625,1772,1777,1777
1636,1577,1577,1567,1577,1636,1577,1636,1567,1636,1636,1636,1567,1567,1636,1636,1636,1636,1636,1636,1567,1636,1815,1636,1636,1636,1567,1636,1775,1636,1567,1636,1636,1636,1572,1636,1636,1636,1567,1636,1567,1712,1567,1636,1636,1572,1572,1636,1636,1935
1753,1533,1777,1547,1772,1777,1772,1716,1777,1777,1777,1777,1772,1753,1777,1777,1590,1777,1547,1777,1658,1777,1777,1777,1716,1590,1883,1777,1777,1777,1777,1533,1777,1658,1547,1678,1777,1777,1777,1777,1777,1533,1678,1678,1772,1777,1772,1678,1777,1777
1636,1636,1567,1567,1636,1636,1579,1567,1636,1594,1636,1579,1636,1636,1567,1636,1636,1852,1636,1594,1636,1567,1689,1636,1636,1636,1636,1917,1778,1636,1579,1636,1621,1917,1636,1636,1636,1567,1636,1636,1636,1567,1636,1636,1579,1594,1593,1636,1567,1567
1777,1772,1678,1777,1777,1886,1784,1772,1772,1777,1772,1777,1678,1777,1678,1777,1777,1772,1495,1772,1812,1777,1777,1777,1495,1772,1777,1777,1772,1777,1772,1670,1918,1772,1772,1777,1678,1886,1772,1772,1982,1772,1777,1495,1678,1777,1777,1670,1772,1772
1636,1567,1579,1567,1567,1567,1382,1567,1567,1567,1636,1636,1663,1636,1382,1636,1567,1382,1567,1663,1636,1579,1579,1636,1636,1567,1567,1567,1579,1567,1382,1636,1636,1567,2131,1909,1567,1636,1567,1636,1567,1636,1636,1636,1636,1636,1567,1567,1567,1567
1772,1491,1599,1759,1590,1772,1777,1495,1751,1665,1578,1772,1772,1495,1777,1772,1590,1772,1672,1672,1893,1491,1665,1599,1599,1672,1800,1772,1723,1751,1777,1740,1777,1723,1495,1491,1777,1740,1495,1578,1672,1772,1759,1590,1837,1772,1665,1772,1578,1772
1663,1567,1795,1870,1567,1985,1670,1382,1636,1567,1869,1636,1567,1636,1567,1567,1900,1696,1688,1567,1892,1382,1795,1929,1567,1636,1614,1567,1382,2006,1522,1614,1567,1382,1696,1567,1567,1670,1795,1670,1670,1567,1382,1670,1636,1382,1567,1892,1813,1748
1772,1612,1772,1772,1700,1578,1665,1495,1665,1612,1772,1578,1727,1665,1578,1772,1702,1578,1578,1661,1612,1665,1669,1665,1772,1772,1578,1634,1772,1578,1665,1578,1772,1665,1578,1578,1751,1665,1661,1793,1665,1578,1665,1661,1772,1772,1763,1495,1578,1772
