2292,2611,2537,2413,2760,2539,2091,2396,2661,2043,2770,2353,2653,2544,2593,2091,2638,2544,2353,2696,2593,2503,2394,2091,2625,2454,2292,2292,2849,2611,2292,2830,2708,2043,2527,2587,2814,2611,2783,2043,2396,2774,2657,2454,2783,2611,2413,2394,2611,2858
2491,2190,2304,2491,2491,2187,2138,2330,2481,2491,2304,2304,2500,2656,2545,2466,2257,1967,2190,2500,2190,2304,2138,2304,2531,2120,2437,2304,2257,2304,1967,2656,2138,2187,2656,2304,2531,2257,2304,2611,2531,1967,2257,2388,1967,2491,2693,2388,2049,2500
2591,2339,2366,2138,2091,2304,2078,2495,2287,2274,2292,2091,2287,2043,2255,2260,2078,2413,2275,2260,2511,2364,2043,2043,2292,2255,2091,2078,2287,2138,2260,2464,2166,2366,2260,2292,2138,2292,2078,2287,2138,2166,2043,2091,2292,2138,2292,2292,2364,2043
2119,2304,2119,2128,2395,2409,1967,1967,2210,2163,2295,2307,2257,2257,2386,2271,1967,1967,2330,2128,2163,2138,2333,2389,1967,1967,2105,2163,1967,1967,1967,1967,2105,2257,2138,2186,2163,2304,2271,2304,2186,2330,2333,1967,2469,2195,2120,2421,2271,2212
2260,1973,2214,2061,2260,2388,2487,2214,2299,1888,2260,2221,2340,2260,2078,2260,1888,2260,2299,2422,2260,1973,2344,1974,2339,2064,2260,2299,2000,2299,2260,2307,2260,2260,2260,1826,2220,2138,1973,2064,2220,2138,1974,2412,2287,2132,2287,2222,2000,1974
2128,1967,2105,1967,2074,2389,2119,1894,1969,2074,2105,1996,1967,1996,1949,2086,1907,1750,2074,2178,2217,1967,1967,2141,2307,2105,1967,2119,2141,1949,2290,1967,1967,2141,1907,1949,2183,1967,1967,1967,1967,1907,2074,1967,1967,1967,1967,2105,1750,1969
1826,1924,2168,2260,2072,2362,1826,2143,2143,2031,2260,2260,2143,2072,1924,2072,2031,2299,2237,2299,1826,2069,2260,2260,2064,2154,2031,2031,2160,2066,2260,2260,2248,2064,2031,2299,1727,1826,1727,2016,2237,2260,2072,2139,1924,2250,2250,1920,2043,2168
1996,1949,2141,1949,1882,1996,2067,1729,2178,1907,1974,1967,2204,1907,1967,2105,2204,1729,1831,1831,2097,1882,1967,2105,1996,1907,1949,1967,1967,1967,2119,2141,2105,1967,1967,1967,1942,1967,1967,1967,1831,1882,2204,1949,1907,2105,1996,2141,2139,1967
2143,2064,2170,2169,2063,2008,2170,2063,2042,2057,1826,2064,1826,1966,2135,1932,1826,1922,2143,2136,2042,2170,2057,1927,2248,1927,2111,1826,2064,2063,2168,2056,1972,2008,1972,2248,2093,2056,1966,1972,1927,1932,1826,2006,2143,2056,1826,2136,2111,2155
1996,1949,1854,1907,1756,1756,1907,1696,1949,1996,1996,2212,1882,1967,2261,1949,2178,2116,2261,1841,2212,1756,1841,1696,2144,1854,2233,1996,1967,2116,1910,1910,1841,2290,1949,2204,1996,1729,1958,1882,2212,2300,1996,2300,1696,2212,1958,1729,2120,1882
1826,1801,1826,1910,2161,1826,2136,1927,2240,2063,1826,2016,1826,1967,1826,2073,1927,2110,2045,2098,2159,2006,1826,2078,2123,2063,2137,1967,2108,1927,1993,1826,2063,2063,2136,1927,1967,1801,1826,2182,1993,2023,1910,2111,2063,1801,1963,2123,2045,1993
1910,1996,2181,1854,2116,1789,2088,1841,1929,1727,1996,1841,1887,1887,1910,1756,2212,1804,1887,1996,2239,1804,1996,1854,1929,1996,2181,1727,2181,1887,1996,1789,1804,2024,1756,1854,1887,2116,1887,1887,1996,2222,1696,2116,1804,1887,2181,1696,2116,1696
2160,1826,1826,1801,1826,2131,1826,1801,1801,1801,1943,1575,2240,1943,2137,1914,1801,1914,1970,1856,1943,1801,1801,2272,1826,1629,1826,1826,1801,1801,1901,1962,1801,1801,1781,1801,1927,1996,1970,1826,1781,1629,1826,1924,1826,1970,1826,2159,1993,1801
2110,1887,1727,1887,1887,1945,1727,1945,1887,1996,1887,1887,1887,1887,1887,1888,2107,1887,1996,1996,1887,1887,2212,1727,2110,1887,1864,1996,1727,1945,1727,1887,1887,1993,2110,1854,1887,2145,1945,1996,2106,2056,1996,1887,1996,1996,1887,1864,1888,1762
1801,1801,1684,1801,1627,1801,1701,1826,1914,1629,1891,1550,2097,1801,1550,1826,1801,1550,1629,1816,1820,1656,1970,1820,1826,1801,1801,1801,1701,1743,1801,1801,1629,1801,1550,1801,1801,1684,1629,1826,1801,1629,1629,1914,1743,1629,2074,2027,1550,1982
