2498,2599,2688,2472,2176,2176,2436,2572,2176,2602,2589,2602,2599,2095,2472,2176,2466,2436,2095,2560,2466,2176,2666,2560,2095,2466,2666,2605,2602,2402,2176,2176,2490,2709,2556,2560,2695,2498,2176,2498,2436,2436,2697,2697,2176,2556,2498,2095,2490,2176
2340,2375,2145,2145,2337,2375,2340,2340,2145,2182,2375,2393,2190,2375,2190,2337,2218,2393,2145,2340,2340,2375,2145,2340,2340,2340,2190,2340,2145,2340,2340,2436,2145,2218,2375,2340,2169,2375,2337,2169,2340,2218,2145,2169,2340,2340,2442,2340,2340,2190
2095,2095,2095,2095,2095,2095,2095,2001,2001,2176,2095,2108,2000,2095,2095,2095,2095,2001,2138,2095,2176,2095,2108,2095,2001,2095,2000,2095,2095,2095,2095,2095,2001,2271,2095,2095,2001,2242,2095,2095,2176,2095,2095,2095,2095,2095,2095,2095,2176,2095
1978,2129,2287,1916,2206,1978,2110,2308,2251,1916,2257,2206,2060,2166,2110,2110,2340,2110,2340,2340,1978,2206,2287,2075,2110,1978,2185,1978,2129,2206,2234,1978,2234,2129,2206,2182,2340,2206,2251,2206,2110,2206,2185,2340,2206,2206,2110,1916,2334,2060
2000,2001,2001,1941,2000,2000,2082,2000,2000,2001,2000,2080,2095,2000,2001,2004,1941,1941,2001,2000,2203,1997,2000,2004,2000,2001,2004,1941,2000,2001,2000,2001,2147,2000,2001,2000,1941,2080,2080,2000,2001,2000,1997,2001,2000,1997,2134,2001,2001,2001
2110,1978,1835,1984,1931,2116,2110,1978,2110,1835,1835,1978,2206,2110,1931,1835,1938,1978,2110,1938,1978,2110,2110,1984,1835,1984,2110,1938,1984,1931,2110,1931,2110,1993,1984,1984,1938,1931,2110,1984,1835,1835,2110,1931,2110,1931,2110,1931,1978,2110
1997,1941,2000,2000,1890,1928,1941,1997,1997,2000,1997,1941,1928,2000,2000,1890,1997,1941,1941,1941,1941,2023,1941,1941,1928,2000,1941,1928,1890,1997,1997,1941,1890,1941,1928,2000,1890,1997,2000,2000,1890,1890,1941,1890,1941,1928,2000,1997,1928,2080
1926,1931,1931,1931,1817,1926,1984,1931,1984,1926,1893,1921,1817,1926,1926,1921,1926,1984,1931,1926,1926,1931,1931,1893,1926,1931,1817,1926,1984,1926,1966,1926,1931,1984,1926,1926,1978,1984,1931,1926,1984,1984,1926,1984,1926,1921,2012,1893,1984,1926
1887,1928,1878,1928,1878,1928,1878,1928,1914,1928,1928,1893,1928,1928,1716,1928,1997,1928,1928,1931,1928,1893,1893,1928,1878,1928,1928,1928,1928,1928,1928,1928,1914,1893,1878,1941,1928,1928,1928,1716,1893,1878,1928,1928,1887,1928,1928,1914,1928,1928
1893,1830,1878,1926,1926,1893,1926,1830,1893,1926,1878,1780,1878,1926,1878,1878,1780,1926,1893,1878,1878,1926,1893,1893,1780,1878,1926,1893,1878,1926,1926,1893,1878,1878,1926,1878,1780,1926,1926,1780,1893,1926,1830,1926,1893,1926,1878,1926,1878,1926
